id,mention,wp_title,ratio,ranking,name,gender,to_filter,cosine,avg
Q18637716,Maxwell,Stella Maxwell,0.6666666666666666,0.8888888888888888,Maxwell,male,,0.9140147,0.8231900851851851
Q311687,Agamben,Giorgio Agamben,0.6363636363636364,1.0,,,,0.95710194,0.8644885254545454
Q52419113,Sileri,Pierpaolo Sileri,0.5454545454545454,1.0,,,,0.93909883,0.8281844584848486
Q12467437,"Calenda

",Carlo Calenda,0.6363636363636364,1.0,,,,0.86770374,0.8346891254545454
Q311314,Elliott,Sam Elliott,0.7777777777777778,1.0,Elliott,male,,0.9133813,0.897053025925926
Q11860,Berlusconi,Silvio Berlusconi,0.7407407407407407,1.0,,,,0.9417165,0.8941524135802469
Q167607,Jim Comey,James Comey,0.8,1.0,,,,0.96085095,0.92028365
Q463703,Joseph Welch,Tahnee Welch,0.5833333333333334,1.0,,,,0.85321766,0.8121836644444445
Q2904131,Jeffrey Epstein,Jeffrey Epstein,1.0,1.0,,,,0.9999995,0.9999998333333333
Q312556,Jeff Bezos,Jeff Bezos,1.0,1.0,,,,1.0000002,1.0000000666666666
Q1247041,Michele Santoro,Michele Santoro,1.0,1.0,,,,1.0000001,1.0000000333333334
Q21106378,Denis Matveev,Denis Matveev,1.0,1.0,,,,1.0000002,1.0000000666666666
Q57384,Von  Braun,Wernher von Braun,0.5925925925925926,1.0,,,,0.8741212,0.8222379308641976
Q56226,Kim Jong,Kim Jong-un,0.8421052631578947,1.0,,,,0.9485098,0.9302050210526316
Q4007595,Vinay,Valdo Vinay,0.625,0.8888888888888888,Vinay,male,,0.94833744,0.8207421096296296
Q334684,Signori,Giuseppe Signori,0.6086956521739131,0.8888888888888888,Signori,male,,0.9433098,0.813631447020934
Q2718421,Joe Rogan,Joe Rogan,1.0,1.0,,,,1.0000001,1.0000000333333334
Q360,Julian Assange,Julian Assange,1.0,1.0,,,,1.0000001,1.0000000333333334
Q22686,Presidente Trump,Donald Trump,0.5,1.0,,,,0.9188459,0.8062819666666666
Q493716,Andrea Costa,Andrea Costa,1.0,1.0,,,,1.0,1.0
Q36215,Mark Zuckerberg,Mark Zuckerberg,1.0,1.0,,,,1.0000001,1.0000000333333334
Q3905254,Corrias,Pino Corrias,0.7368421052631579,1.0,,,,0.87647253,0.8711048784210527
Q57384,Von Braun,Wernher von Braun,0.6153846153846154,1.0,,,,0.8741212,0.8298352717948717
Q3936075,Barillari,Rino Barillari,0.782608695652174,1.0,,,,0.91252995,0.8983795485507247
Q7484547,Roberto Fico,Roberto Fico,1.0,1.0,,,,1.0,1.0
Q191644,Green,Eva Green,0.7142857142857143,0.8888888888888888,,,,0.90877545,0.8373166843915344
Q3731533,Eric Trump,Eric Trump,1.0,1.0,,,,1.0,1.0
Q76793,Klaus Schwab,Klaus Schwab,1.0,1.0,,,,0.99999964,0.99999988
Q3568252,Sussmann,Wilhelm Süssmann,0.5833333333333334,1.0,,,,0.9377527,0.8403620111111111
Q16582388,Fratoianni,Nicola Fratoianni,0.7407407407407407,1.0,,,,0.893966,0.8782355802469136
Q315864,Ryan Cole,Gary Cole,0.6666666666666666,1.0,,,,0.9623405,0.8763357222222222
Q466712,Maria Stella Gelmini,Mariastella Gelmini,0.9230769230769232,1.0,,,,0.9035988,0.9422252410256412
Q5812,Nole Djokovic,Novak Đoković,0.6153846153846154,1.0,,,,0.85630906,0.8238978917948718
Q3851266,Massimo Garavaglia,Massimo Garavaglia,1.0,1.0,,,,1.0,1.0
Q438839,Alexander Dugin,Aleksandr Gel'evič Dugin,0.6666666666666666,1.0,,,,0.88459295,0.8504198722222222
Q28374251,Alessandro Sieni,Alessandro Leogrande,0.7222222222222222,0.8888888888888888,,,,0.8653738,0.8254949703703703
Q24025631,Dmytro Kuleba,Dmytro Kuleba,1.0,1.0,,,,0.9999999,0.9999999666666667
Q3874799,Zelensky,Volodymyr Zelens'kyj,0.5714285714285714,1.0,,,,0.8888029,0.820077157142857
Q25144,Kevin Spacey,Kevin Spacey,1.0,1.0,,,,0.99999994,0.99999998
Q23559,Mussolini,Benito Mussolini,0.72,1.0,,,,0.945175,0.8883916666666667
Q53844829,"Giuseppe Conte

",Giuseppe Conte,0.9333333333333332,1.0,,,,1.0,0.9777777777777777
Q12467437,Carlo Calenda,Carlo Calenda,1.0,1.0,,,,1.0000002,1.0000000666666666
Q7747,Vladimir Putin,Vladimir Putin,1.0,1.0,,,,1.0,1.0
Q45362,Gregg Phillips,Bijou Phillips,0.6428571428571429,1.0,,,,0.96153957,0.8681322376190476
Q728677,Paul Thomas,Paul Thomas,1.0,0.8888888888888888,,,,1.0000001,0.9629629962962962
Q6294,Hillary,Hillary Clinton,0.6363636363636364,1.0,,,,0.9292593,0.8552076454545454
Q776953,Pazienza,Andrea Pazienza,0.6956521739130435,1.0,,,,0.9474496,0.8810339246376812
Q64578398,Francesca Donato,Francesca Donato (politica),0.7441860465116279,1.0,,,,0.91156316,0.885249735503876
Q21030384,Cosco,Vincenzo Cosco,0.5263157894736842,1.0,,,,0.9070413,0.8111190298245613
Q76793,Schwab,Klaus Schwab,0.6666666666666666,1.0,,,,0.9482323,0.8716329888888888
Q3876219,Fusillo,Nicola Fusillo,0.6666666666666666,0.8888888888888888,,,,0.8884908,0.8146821185185185
Q288217,Riccardo Ortolani,Riz Ortolani,0.7586206896551724,1.0,,,,0.94429344,0.9009713765517242
Q183240,Lucia,Santa Lucia,0.625,1.0,Lucia,female,,0.9125136,0.8458378666666667
Q1287852,Lou Dobbs,Lou Dobbs,1.0,1.0,,,,1.0,1.0
Q3335,Orwell,George Orwell,0.631578947368421,1.0,,,,0.9357992,0.8557927157894737
Q325441,Luciano Canfora,Luciano Canfora,1.0,1.0,,,,0.9999999,0.9999999666666667
Q473177,Marco Cosentino,Nicola Cosentino,0.7741935483870968,1.0,,,,0.96129614,0.9118298961290323
Q2252,Aldrin,Buzz Aldrin,0.7058823529411765,1.0,Aldrin,male,,0.96671796,0.8908667709803922
Q696703,Kadlec,Miroslav Kadlec,0.5714285714285714,1.0,,,,0.93510085,0.8355098071428572
Q19667322,Andrea Crisanti,Andrea Crisanti (medico),0.7692307692307693,1.0,,,,0.9300855,0.8997720897435898
Q1332769,Nicola Zingaretti,Nicola Zingaretti,1.0,1.0,,,,1.0000002,1.0000000666666666
Q2426702,Vittorio Sgarbi,Vittorio Sgarbi,1.0,1.0,,,,0.99999994,0.99999998
Q3809567,John Ratcliffe,John Ratcliffe,1.0,1.0,,,,1.0000002,1.0000000666666666
Q57992,Johannes Müller,Johannes Peter Müller,0.8333333333333334,0.8888888888888888,,,,0.95804685,0.8934230240740741
Q3847291,Maria Giovanna Maglie,Maria Giovanna Maglie,1.0,1.0,,,,0.9999999,0.9999999666666667
Q335552,Jack Dorsey,Jack Dorsey,1.0,1.0,,,,0.9999999,0.9999999666666667
Q451791,Giorgia Meloni,Giorgia Meloni,1.0,1.0,,,,1.0000001,1.0000000333333334
Q170376,"Gabriel Omar Batistuta

",Gabriel Batistuta,0.8292682926829268,1.0,,,,0.9589432,0.929403830894309
Q180589,Boris Johnson,Boris Johnson,1.0,1.0,,,,0.9999999,0.9999999666666667
Q16560401,Giulia Grillo,Giulia Grillo,1.0,1.0,,,,0.99999976,0.99999992
Q192818,Bettino Craxi,Bettino Craxi,1.0,1.0,,,,1.0000001,1.0000000333333334
Q1220,Napolitano,Giorgio Napolitano,0.7142857142857143,1.0,,,,0.9379503,0.8840786714285714
Q674957,Letta,Enrico Letta,0.5882352941176471,1.0,,,,0.93503994,0.8410917447058823
Q180861,Roger Waters,Roger Waters,1.0,1.0,,,,0.9999995,0.9999998333333333
Q5556756,Ghislaine Maxwell,Ghislaine Maxwell,1.0,1.0,,,,0.9999999,0.9999999666666667
Q12908,Soros,George Soros,0.5882352941176471,1.0,,,,0.9216713,0.836635531372549
Q61450515,Marattin,Luigi Marattin,0.7272727272727273,1.0,,,,0.94344246,0.8902383957575758
Q76,Obama,Barack Obama,0.5882352941176471,1.0,,,,0.95620906,0.8481481180392157
Q94968532,De Donno,Giuseppe De Donno,0.64,1.0,,,,0.9237526,0.8545842
Q61450515,Luigi Marattin,Luigi Marattin,1.0,1.0,,,,1.0,1.0
Q201795,Bernanke,Ben Bernanke,0.8,1.0,,,,0.902062,0.9006873333333334
Q58217,Sergei Lavrov,Sergej Viktorovič Lavrov,0.7027027027027027,1.0,,,,0.95186365,0.8848554509009009
Q38484,"Prodi

",Romano Prodi,0.5263157894736842,1.0,,,,0.94334537,0.823220386491228
Q57641,Viktor Orban,Viktor Orbán,0.9166666666666666,1.0,,,,1.0,0.9722222222222222
Q462459,Grimaldi,Eva Grimaldi,0.8,0.8888888888888888,,,,0.9351002,0.8746630296296297
Q3750319,Stefano Montanari,Francesco Montanari (attore),0.5777777777777777,1.0,,,,0.8953973,0.8243916925925925
Q104104,Andre Geim,Andrej Gejm,0.8571428571428571,1.0,,,,0.89916193,0.9187682623809524
Q718828,Robert Reich,Robert Reich,1.0,1.0,,,,0.99999976,0.99999992
Q3827737,"Boldrini

",Laura Boldrini,0.6666666666666666,1.0,,,,0.9532685,0.8733117222222222
Q22686,Trump,Donald Trump,0.5882352941176471,1.0,,,,0.9498447,0.8460266647058824
Q318508,Lopez Obrador,Andrés Manuel López Obrador,0.6,1.0,,,,0.9563467,0.8521155666666668
Q202209,Giuliano Amato,Giuliano Amato,1.0,1.0,,,,0.99999976,0.99999992
Q2426702,Sgarbi,Vittorio Sgarbi,0.5714285714285714,1.0,,,,0.95902795,0.8434855071428572
Q1825004,Segre,Liliana Segre,0.5555555555555556,1.0,,,,0.91345227,0.8230026085185185
Q47563,Renzi,Matteo Renzi,0.5882352941176471,1.0,,,,0.9501189,0.8461180647058825
Q2708289,Cornelius Vanderbilt II,Cornelius Vanderbilt II,1.0,1.0,,,,1.0000002,1.0000000666666666
Q3637263,Lorenzin,Beatrice Lorenzin,0.64,1.0,,,,0.9582197,0.8660732333333333
Q13494188,Walter Ricciardi,Walter Ricciardi,1.0,1.0,,,,0.99999994,0.99999998
Q15943581,Bartolomeo Pepe,Bartolomeo Pepe,1.0,1.0,,,,1.0000001,1.0000000333333334
Q13581225,"Di Maio

",Luigi Di Maio,0.6363636363636364,1.0,,,,0.942749,0.8597042121212121
Q3984267,"Teresa Bellanova

",Teresa Bellanova,0.9411764705882352,1.0,,,,1.0000001,0.9803921901960783
Q93188,Flynn,Errol Flynn,0.625,1.0,Flynn,male,,0.8270844,0.8173614666666666
Q67126683,Elena Bonetti,Elena Bonetti,1.0,1.0,,,,0.99999976,0.99999992
Q6279,Joe Biden,Joe Biden,1.0,1.0,,,,0.9999999,0.9999999666666667
Q12908,George Soros,George Soros,1.0,1.0,,,,0.9999999,0.9999999666666667
Q207,George W. Bush,George W. Bush,1.0,1.0,,,,0.9999999,0.9999999666666667
Q16582388,Nicola Fratoianni,Nicola Fratoianni,1.0,1.0,,,,0.99999976,0.99999992
Q772416,Sabina Guzzanti,Sabina Guzzanti,1.0,1.0,,,,0.99999976,0.99999992
Q80069,Megan Fox,Megan Fox,1.0,1.0,,,,0.9999997,0.9999999
Q9640,B. Johnson,Lyndon B. Johnson,0.7407407407407407,1.0,,,,0.95456594,0.8984355602469135
Q3763333,Paragone,Gianluigi Paragone,0.6153846153846154,1.0,,,,0.91912234,0.8448356517948717
Q573246,Anthony Fauci,Anthony Fauci,1.0,1.0,,,,0.9999996,0.9999998666666666
Q364315,Attali,Jacques Attali,0.6,1.0,,,,0.90818834,0.8360627800000001
Q105438637,Paul Alexander,Paul Alexander,1.0,1.0,,,,1.0000002,1.0000000666666666
Q715156,Robert Mueller,Robert Mueller,1.0,1.0,,,,0.9999999,0.9999999666666667
Q57641,Orbán,Viktor Orbán,0.5882352941176471,1.0,,,,0.91158617,0.8332738213725491
Q1532642,Paolo Romani,Paolo Romani,1.0,1.0,,,,0.99999964,0.99999988
Q311440,Antonio Guterres,António Guterres,0.9375,1.0,,,,0.99999976,0.9791665866666667
Q266694,Wray,Fay Wray,0.6666666666666666,0.8888888888888888,,,,0.95565766,0.8370710718518518
Q317521,Elon Musk,Elon Musk,1.0,1.0,,,,0.9999999,0.9999999666666667
Q2040,Farina,Nino Farina,0.7058823529411765,0.7777777777777778,,,,0.9257308,0.8031303102396515
Q9682,Elisabetta II,Elisabetta II del Regno Unito,0.6190476190476191,1.0,,,,0.8978011,0.838949573015873
Q7747,Putin,Vladimir Putin,0.5263157894736842,1.0,,,,0.9529681,0.8264279631578947
Q3099714,Trudeau,Justin Trudeau,0.6666666666666666,1.0,,,,0.93081546,0.8658273755555556
Q1332769,Zingaretti,Nicola Zingaretti,0.7407407407407407,1.0,,,,0.933423,0.8913879135802469
Q45380,John Lewis,John Lewis (politico),0.6451612903225806,0.8888888888888888,,,,0.91516083,0.8164036697371565
Q7086024,Oleg Artemyev,Oleg Artem'ev,0.9230769230769232,1.0,,,,0.8573675,0.9268148076923078
Q1268149,Crisanti,Gabriele Crisanti,0.64,0.8888888888888888,,,,0.94197285,0.8236205796296296
Q313721,Cornelius Vanderbilt,Cornelius Vanderbilt,1.0,1.0,,,,1.0000001,1.0000000333333334
Q161819,Andrews,Julie Andrews,0.7,1.0,Andrews,male,,0.89094,0.8636466666666666
Q998064,Tom Green,Thom Green,0.9473684210526316,0.5555555555555556,,,,0.93495256,0.8126255122027292
Q364348,Demicheli,Tulio Demicheli,0.75,1.0,,,,0.7696974,0.8398991333333333
Q37030,Thomas Mann,Thomas Mann,1.0,1.0,,,,0.99999994,0.99999998
Q189197,Joseph McCarthy,Joseph McCarthy,1.0,1.0,,,,0.9999999,0.9999999666666667
Q554415,Terry W. Virts,Terry Virts,0.88,1.0,,,,0.9624628,0.9474876
Q296729,Bennett,Tony Bennett,0.7368421052631579,0.8888888888888888,Bennett,male,,0.89701855,0.8409165147173489
Q1124,Clinton,Bill Clinton,0.7368421052631579,1.0,Clinton,male,,0.95028377,0.8957086250877193
Q260575,Alice Bailey,Alice Bailey,1.0,1.0,,,,1.0000002,1.0000000666666666
Q170510,Sarah Kellen,Ian McKellen,0.6666666666666666,1.0,,,,0.8475162,0.8380609555555555
Q921722,Giulietto Chiesa,Giulietto Chiesa,1.0,1.0,,,,1.0000001,1.0000000333333334
Q61053,Olaf Scholz,Olaf Scholz,1.0,1.0,,,,1.0,1.0
Q8220404,Roberto Speranza di Leu,Roberto Speranza,0.8205128205128205,1.0,,,,0.8861002,0.9022043401709402
Q40662,Di Battista,Giovanni Battista,0.7142857142857143,0.8888888888888888,,,,0.93090284,0.844692481058201
Q1122768,Balboni,Alberto Balboni,0.6363636363636364,1.0,,,,0.9482088,0.8615241454545455
Q438839,Aleksandr Dugin,Aleksandr Gel'evič Dugin,0.7692307692307693,1.0,,,,0.9126591,0.8939632897435897
Q221997,Jeb Bush,Jeb Bush,1.0,1.0,,,,0.99999964,0.99999988
Q47602,D'Alema,Massimo D'Alema,0.6363636363636364,1.0,,,,0.95552784,0.8639638254545453
Q45864,John McAfee,John McAfee,1.0,1.0,,,,1.0,1.0
Q922237,Cardarelli,Vincenzo Cardarelli,0.6896551724137931,1.0,,,,0.95193756,0.8805309108045977
Q3749638,Boccia,Francesco Boccia,0.5454545454545454,1.0,,,,0.9253859,0.8236134818181817
Q186478,Toni,Luca Toni,0.6153846153846154,1.0,,,,0.9350099,0.8501315051282051
Q607,Bloomberg,Michael Bloomberg,0.6923076923076923,1.0,,,,0.889321,0.8605428974358974
Q335100,Sylvia Browne,Sylvia Browne,1.0,1.0,,,,1.0,1.0
Q457826,Licia Ronzulli,Licia Ronzulli,1.0,1.0,,,,0.9999998,0.9999999333333333
Q77148,Schmitt,Carl Schmitt,0.7368421052631579,1.0,,,,0.8823011,0.8730477350877193
Q26405823,Malanga,Malang Sarr,0.7777777777777778,1.0,,,,0.85847896,0.8787522459259259
Q41421,Jordan,Michael Jordan,0.6,1.0,,,,0.940737,0.8469123333333334
Q40504,Jim Carrey,Jim Carrey,1.0,1.0,,,,1.0000002,1.0000000666666666
Q659163,Giorgetti,Giancarlo Giorgetti,0.6428571428571429,1.0,,,,0.91601217,0.8529564376190476
Q1220,Giorgio Napolitano,Giorgio Napolitano,1.0,1.0,,,,0.99999976,0.99999992
Q57792,Rutte,Mark Rutte,0.6666666666666666,1.0,,,,0.8793369,0.8486678555555555
Q352,hitler,Adolf Hitler,0.5555555555555556,1.0,,,,0.95508116,0.8368789051851852
Q380347,Oliviero:,Oliviero Toscani,0.64,0.8888888888888888,,,,0.899105,0.8093312962962963
Q3119423,Guido Crosetto,Guido Crosetto,1.0,1.0,,,,0.9999999,0.9999999666666667
Q8220404,Speranza,Roberto Speranza,0.6666666666666666,0.8888888888888888,Speranza,female,,0.9353411,0.8302988851851851
Q27058410,Burioni,Roberto Burioni,0.6363636363636364,1.0,,,,0.95475876,0.8637074654545455
Q484605,Lagarde,Christine Lagarde,0.5833333333333334,1.0,,,,0.92710716,0.8368134977777778
Q23682440,Maria Cristina Sacchi,Maria Cristina Pacifici,0.8636363636363636,1.0,,,,0.9724635,0.9453666212121212
Q982461,Duma Volodin,Vjačeslav Volodin,0.6206896551724138,1.0,,,,0.9205973,0.8470956517241378
Q195057,Randy Grossman,Randy Grossman,1.0,1.0,,,,0.9999999,0.9999999666666667
Q1079940,Elio Vito,Elio Vito,1.0,1.0,,,,0.99999964,0.99999988
Q8220404,Roberto Speranza,Roberto Speranza,1.0,1.0,,,,1.0,1.0
Q16525358,Bonafede,Alfonso Bonafede,0.6666666666666666,1.0,,,,0.9316184,0.8660950222222222
Q591009,"Susanna Camusso

",Susanna Camusso,0.9375,1.0,,,,1.0000002,0.9791667333333333
Q3751620,Tamponi,Franco Tamponi,0.6666666666666666,0.8888888888888888,,,,0.8745742,0.8100432518518518
Q55280662,Azzolina,Lucia Azzolina,0.7272727272727273,1.0,Azzolina,female,,0.95639,0.8945542424242424
Q2537282,Gigi Simoni,Luigi Simoni,0.8695652173913043,1.0,,,,0.9694184,0.946327872463768
Q319547,Veltroni,Walter Veltroni,0.6956521739130435,1.0,,,,0.94102764,0.8788932713043479
Q52418964,Bignami,Galeazzo Bignami,0.6086956521739131,1.0,,,,0.9179486,0.8422147507246377
Q294572,Gustave Le Bon –,Gustave Le Bon,0.9333333333333332,1.0,,,,0.967233,0.9668554444444443
Q449440,Lucia Giovannini,Lucia Mannucci,0.6666666666666666,1.0,,,,0.8761604,0.8476090222222221
Q16616136,Montanari,Tomaso Montanari,0.72,0.8888888888888888,,,,0.93176186,0.846883582962963
Q1233,Pertini,Sandro Pertini,0.6666666666666666,1.0,,,,0.94427514,0.8703139355555555
Q170581,Paul Pelosi,Nancy Pelosi,0.6956521739130435,1.0,,,,0.9306349,0.8754290246376811
Q6294,Hillary Clinton,Hillary Clinton,1.0,1.0,,,,1.0000001,1.0000000333333334
Q110221894,Antonio Buzzi,Antonio Buzzi,1.0,1.0,,,,1.0,1.0
Q239002,Ornella Mariani,Ornella Vanoni,0.7586206896551724,1.0,,,,0.949556,0.9027255632183908
Q22686,Donald Trump,Donald Trump,1.0,1.0,,,,1.0000001,1.0000000333333334
Q6279,Biden,Joe Biden,0.7142857142857143,1.0,,,,0.90946805,0.8745845880952382
Q103598,Montagnier,Luc Montagnier,0.8333333333333334,1.0,,,,0.9604857,0.9312730111111112
Q132345,Shinzo Abe,Shinzō Abe,0.9,1.0,,,,0.99999964,0.9666665466666666
Q41370,David,Davide,0.9090909090909092,0.8888888888888888,David,male,,0.9420184,0.9133327326599326
Q3703286,Parenzo,David Parenzo,0.7,0.8888888888888888,,,,0.9491116,0.8460001629629629
Q3894060,Frajese,Paolo Frajese,0.7,1.0,,,,0.9525856,0.8841952000000001
Q3052772,Macron,Emmanuel Macron,0.5714285714285714,1.0,,,,0.9218829,0.8311038238095237
Q1167568,Norman Fenton,Leslie Fenton,0.5384615384615384,1.0,,,,0.97019017,0.8362172361538461
Q3737789,Fabio Milani,Fabio Milani,1.0,1.0,,,,1.0,1.0
Q311440,António Guterres,António Guterres,1.0,1.0,,,,0.99999976,0.99999992
Q50359681,Mariano Bizzarri,Mariano Bizzarri,1.0,1.0,,,,1.0000001,1.0000000333333334
Q369756,Cacciari,Massimo Cacciari,0.6666666666666666,1.0,,,,0.9506919,0.8724528555555556
Q233984,Tsai Ing-wen.,Tsai Ing-wen,0.96,1.0,,,,0.9924574,0.9841524666666667
Q76,Barack Obama,Barack Obama,1.0,1.0,,,,0.9999999,0.9999999666666667
Q123638,Carlo De Benedetti,Carlo De Benedetti,1.0,1.0,,,,1.0000002,1.0000000666666666
Q1396120,Yair Lapid,Yair Lapid,1.0,1.0,,,,1.0,1.0
Q94968532,De Donno...,Giuseppe De Donno,0.5714285714285714,1.0,,,,0.847681,0.8063698571428571
Q3874799,Candidato Volodymyr Zelensky,Volodymyr Zelens'kyj,0.75,1.0,,,,0.95373833,0.9012461100000001
Q7259,Ada Lovelace,Ada Lovelace,1.0,1.0,,,,1.0000002,1.0000000666666666
Q1430,Marco Mori,Marco Aurelio,0.6086956521739131,1.0,,,,0.90419245,0.8376293673913043
Q25144,Spacey,Kevin Spacey,0.6666666666666666,1.0,,,,0.90871286,0.8584598422222222
Q5284,Bill Gates,Bill Gates,1.0,1.0,,,,0.99999964,0.99999988
Q18811999,Roberto Garofoli,Roberto Garofoli,1.0,1.0,,,,0.9999996,0.9999998666666666
Q134183,"Johnson

",Magic Johnson,0.6363636363636364,0.8888888888888888,,,,0.93906415,0.8214388917508417
Q173169,Flavio Briatore,Flavio Briatore,1.0,1.0,,,,1.0000001,1.0000000333333334
Q154756,Italo Calvino,Italo Calvino,1.0,1.0,,,,1.0000002,1.0000000666666666
Q388442,Dario Franceschini,Dario Franceschini,1.0,1.0,,,,1.0,1.0
Q1291882,Robert Malone,Roberto Malone,0.9629629629629628,1.0,,,,0.9624639,0.9751422876543209
Q106494,Konstantin Novoselov,Konstantin Novosëlov,0.95,1.0,,,,1.0,0.9833333333333334
Q317521,Musk,Elon Musk,0.6153846153846154,1.0,,,,0.8265667,0.8139837717948718
Q457826,Licia Ronzulli?,Licia Ronzulli,0.9655172413793104,1.0,,,,0.9621629,0.9758933804597701
Q311687,giorgio Agamben,Giorgio Agamben,0.9333333333333332,1.0,,,,0.9999997,0.9777776777777777
Q1768478,William Burns,William Burns,1.0,0.8888888888888888,,,,1.0000001,0.9629629962962962
Q180993,Cassano,Antonio Cassano,0.6363636363636364,1.0,,,,0.9361725,0.8575120454545454
Q1992717,Piers Corbyn,Piers Corbyn,1.0,1.0,,,,1.0,1.0
Q3893711,"Paolo Andrea

",Paolo Andrea Colombo,0.7058823529411765,1.0,,,,0.9548851,0.8869224843137257
Q379250,Steele,Peter Steele,0.6666666666666666,0.8888888888888888,,,,0.8897153,0.815090285185185
Q23559,mussolini,Benito Mussolini,0.64,1.0,,,,0.945175,0.861725
Q10287,Manuel Valls,Manuel Valls,1.0,1.0,,,,1.0000002,1.0000000666666666
Q3894136,Grimoldi,Paolo Grimoldi,0.7272727272727273,1.0,,,,0.97025716,0.899176629090909
Q28653501,Reinhart,Lili Reinhart,0.7619047619047619,1.0,Reinhart,male,,0.9512323,0.9043790206349206
Q294460,Draghi,Mario Draghi,0.6666666666666666,1.0,,,,0.91662526,0.8610973088888888
Q61053,Scholz,Olaf Scholz,0.7058823529411765,1.0,,,,0.9457806,0.8838876509803922
Q56550770,Silvio Brusaferro,Silvio Brusaferro,1.0,1.0,,,,0.99999994,0.99999998
Q100963892,Youngkin,Glenn Youngkin,0.7272727272727273,1.0,,,,0.95820487,0.8951591990909091
Q101418721,Sieni,Virgilio Sieni,0.5263157894736842,1.0,,,,0.9345083,0.8202746964912281
Q3610141,Meluzzi,Alessandro Meluzzi,0.56,1.0,,,,0.9550142,0.8383380666666667
Q312901,Josep Borrell,Josep Borrell,1.0,1.0,,,,0.9999998,0.9999999333333333
Q450675,Papa Francesco,Papa Francesco,1.0,1.0,,,,0.99999994,0.99999998
Q3972377,Benassi,Stefano Benassi,0.6363636363636364,0.8888888888888888,,,,0.93326735,0.819506625084175
Q179497,Oliver Stone,Oliver Stone,1.0,1.0,,,,1.0,1.0
