id,mention,wp_title,ratio,ranking
Q271910,Gloria Vanderbilt,Gertrude Vanderbilt Whitney,0.5909090909090909,7
Q190523,Gloria Vanderbilt,Christopher Plummer,0.2777777777777778,8
Q2010288,Gloria Vanderbilt,Reginald Claypoole Vanderbilt,0.5652173913043478,9
Q3770472,Peppe,Giuseppe Diana,0.4210526315789473,7
Q472384,Giorgio Bianchi,Giorgio Bianchi,1.0,0
Q48438,Giorgio Bianchi,San Giorgio,0.5384615384615384,1
Q50003,Giorgio Bianchi,Alberto Sordi,0.2142857142857142,2
Q472419,Giorgio Bianchi,Leopoldo Trieste,0.2580645161290322,3
Q977975,Giorgio Bianchi,Walter Chiari,0.3571428571428571,4
Q53004,Giorgio Bianchi,Vittorio De Sica,0.5161290322580645,6
Q696857,Giorgio Bianchi,Tina Pica,0.25,7
Q524863,Giorgio Bianchi,Riccardo Billi,0.4827586206896552,8
Q460648,Giorgio Bianchi,Amedeo Nazzari,0.2068965517241379,9
Q151075,Francesco Toscano,Francesco I di Lorena,0.631578947368421,0
Q299675,Francesco Toscano,Francesco I de' Medici,0.5641025641025641,3
Q3719683,Francesco Toscano,Edoardo Toscano,0.625,7
Q3749631,Francesco Toscano,Francesco Bianconi,0.7428571428571429,8
Q767973,Francesco Toscano,Francesco Nuti,0.6451612903225806,9
Q18590052,Bonaccini,Stefano Bonaccini,0.6923076923076923,0
Q16975892,Bonaccini,Elly Schlein,0.2857142857142857,3
Q446767,Giuseppe Di Bella,Marcella Bella,0.4516129032258064,0
Q21286612,Giuseppe Di Bella,Bella Hadid,0.3571428571428571,3
Q3770085,Giuseppe Di Bella,Giuseppe Bella,0.9032258064516128,5
Q213626,James,Jesse James,0.625,1
Q36159,James,LeBron James,0.5882352941176471,2
Q1341647,James,Robert James (medico),0.3846153846153846,3
Q5079420,James,Charles James,0.5555555555555556,4
Q991620,James,Bruce Feirstein,0.2,6
Q72043545,Capuozzo,Ange Capuozzo,0.7619047619047619,0
Q3759789,Capuozzo,Gennaro Capuozzo,0.6666666666666666,1
Q3993058,Capuozzo,Toni Capuozzo,0.7619047619047619,2
Q18202676,Capuozzo,Antonio Capuozzo,0.6666666666666666,4
Q3725911,Capuozzo,Enrico Mentana,0.0909090909090909,9
Q3848644,Mario Giordano,Mario Giordano,1.0,0
Q88579,Mario Giordano,Mario Giordano (scrittore),0.7,1
Q16576384,Mario Giordano,Mario Giordani,0.9285714285714286,3
Q19356994,Mario Giordano,Giuseppe Brindisi,0.1935483870967742,4
Q515997,Mario Giordano,Mariangela Giordano,0.7878787878787878,5
Q1116299,Mario Giordano,Hoara Borselli,0.3571428571428571,6
Q3852522,Mario Giordano,Maurizio Belpietro,0.5,8
Q589645,Siluanov,Anton Siluanov,0.7272727272727273,0
Q4082839,Siluanov,Andrej Rėmovič Belousov,0.1935483870967742,1
Q91126519,Tarro,Giulio Tarro,0.5882352941176471,0
Q236853,Tarro,Ludovico il Moro,0.1904761904761904,5
Q101169,Nicolaus Fest,Nicolaus Gallus,0.7142857142857143,0
Q352,Nicolaus Fest,Adolf Hitler,0.32,3
Q60045,Nicolaus Fest,Albert Speer,0.24,4
Q76367,Nicolaus Fest,Martin Bormann,0.2222222222222222,6
Q41749,Nicolaus Fest,Joseph Goebbels,0.2142857142857142,7
Q57676,Nicolaus Fest,Hermann Fegelein,0.2758620689655172,9
Q17488307,Aleksandr Zakharchenko,Aleksandr Zacharčenko,0.8837209302325582,0
Q352241,Andersson,Kennet Andersson,0.72,0
Q214582,Andersson,Benny Andersson,0.75,1
Q4935873,Andersson,Magdalena Andersson,0.6428571428571429,3
Q351934,Andersson,Daniel Andersson,0.72,4
Q703513,Andersson,Roy Andersson (regista),0.5625,5
Q234921,Andersson,Bibi Andersson,0.782608695652174,6
Q260570,Andersson,Fever Ray,0.2222222222222222,7
Q312089,Andersson,Patrik Andersson,0.72,8
Q3130555,Andersson,Janne Andersson,0.75,9
Q2857056,Teresa Montesano,Antonello Dose,0.2666666666666666,1
Q50896,Teresa Montesano,Pippo Baudo,0.1481481481481481,2
Q238061,Teresa Montesano,Anna Oxa,0.25,6
Q273073,Teresa Montesano,Milly Carlucci,0.0666666666666666,7
Q554971,Teresa Montesano,Johnny Dorelli,0.1333333333333333,8
Q53052,Teresa Montesano,Steno,0.3809523809523809,9
Q3052772,Emmanuel Macron,Emmanuel Macron,1.0,0
Q21511883,Emmanuel Macron,Brigitte Macron,0.5333333333333333,1
Q20020731,Emmanuel Macron,Élisabeth Borne,0.2,6
Q484605,Emmanuel Macron,Christine Lagarde,0.125,7
Q294460,Emmanuel Macron,Mario Draghi,0.2962962962962963,8
Q3936088,Sara Gandini,Rino Gandini,0.6666666666666666,3
Q459977,Sara Gandini,Simona Ventura,0.3076923076923077,9
Q1055449,Matteo Salvini,Matteo Salvini,1.0,0
Q600191,Matteo Salvini,Matteo Maria Zuppi,0.625,4
Q451791,Matteo Salvini,Giorgia Meloni,0.3571428571428571,5
Q13581225,Matteo Salvini,Luigi Di Maio,0.2222222222222222,6
Q67129448,Matteo Salvini,Luciana Lamorgese,0.1290322580645161,7
Q659163,Matteo Salvini,Giancarlo Giorgetti,0.2424242424242424,9
Q551692,Sergey Korsakov,Sergej Sergeevič Korsakov,0.7,0
Q85861593,Sergey Korsakov,Sergej Korsakov,0.9333333333333332,1
Q131861,Sergey Korsakov,Sergej Vasil'evič Rachmaninov,0.4545454545454545,2
Q1287223,Sergey Korsakov,Sergej Larin,0.5185185185185185,3
Q49481,Sergey Korsakov,Sergej Sergeevič Prokof'ev,0.4878048780487805,4
Q4154838,Sergey Korsakov,Haykanowš Danielyan,0.1764705882352941,5
Q335006,Sergey Korsakov,Sergej Ivanovič Taneev,0.4864864864864865,8
Q316669,Rothschild,"Walter Rothschild, II barone Rothschild",0.4081632653061224,6
Q76988,Rothschild,Mayer Amschel Rothschild,0.5882352941176471,7
Q63656,Rothschild,Carl Mayer von Rothschild,0.5714285714285714,9
Q232301,Barr,Roseanne Barr,0.4705882352941176,4
Q344758,Barr,Gig Young,0.0,8
Q567,Angela Merkel,Angela Merkel,1.0,0
Q61053,Angela Merkel,Olaf Scholz,0.3333333333333333,1
Q60772,Angela Merkel,Ursula von der Leyen,0.3636363636363636,2
Q76658,Angela Merkel,Frank-Walter Steinmeier,0.2777777777777778,3
Q86360415,Angela Merkel,Francesca Manzini,0.3333333333333333,6
Q13909,Angela Merkel,Angelina Jolie,0.5925925925925926,8
Q16019,Angela Merkel,Wolfgang Schäuble,0.2,9
Q61053,Warburg Bank,Olaf Scholz,0.1739130434782608,0
Q235349,Jill Biden,Jill Biden,1.0,0
Q6279,Jill Biden,Joe Biden,0.7368421052631579,1
Q97588420,Jill Biden,Ashley Biden,0.6363636363636364,3
Q813332,Jill Biden,Beau Biden,0.6,5
Q5944264,Jill Biden,Hunter Biden,0.5454545454545454,7
Q19285477,Jill Biden,Neilia Hunter Biden,0.5517241379310345,9
Q3609915,Cecchi Paone,Alessandro Cecchi Paone,0.6857142857142857,0
Q632318,Cecchi Paone,Nando Paone,0.5217391304347826,2
Q3701884,Cecchi Paone,Daniele Bossari,0.1481481481481481,8
Q10853588,Harris Interactive,Kamala Harris,0.3870967741935484,1
Q143533,Bassetti,Gualtiero Bassetti,0.6153846153846154,0
Q232120,Bassetti,Angela Bassett,0.6363636363636364,1
Q3903161,Bassetti,Piero Bassetti,0.7272727272727273,3
Q21207275,Bassetti,Tito Bassetti,0.7619047619047619,4
Q3288557,Bassetti,Marcantonio Bassetti,0.5714285714285714,5
Q65586823,Bassetti,Joshua Bassett,0.6363636363636364,7
Q3608135,Bassetti,Alberto Bassetti,0.6666666666666666,9
Q5582274,Gonzalo Lira,Gonzalo Villagra,0.7857142857142857,0
Q46896,Gonzalo Lira,Zlatan Ibrahimović,0.2666666666666666,1
Q1537345,Gonzalo Lira,Gonzalo Duarte García de Cortázar,0.4444444444444444,4
Q1911,Gonzalo Lira,Olivier Giroud,0.2307692307692307,5
Q271814,Gonzalo Lira,Giovanni Verga,0.3076923076923077,6
Q440,Gonzalo Lira,Salvador Allende,0.2857142857142857,8
Q508412,Kirsty Innes,Billy Bragg,0.2608695652173913,1
Q48438,Giorgio,San Giorgio,0.7777777777777778,2
Q47683,Antonietta Gatti,Beppe Grillo,0.2857142857142857,2
Q446526,Antonietta Gatti,Antonella Lualdi,0.625,5
Q3876704,Antonietta Gatti,Nietta Zocchi,0.4827586206896552,7
Q55418192,Antonietta Gatti,Giuseppe Gatti Casazza,0.4210526315789473,8
Q3860377,Marianna,Monaca di Monza,0.2608695652173913,4
Q12978,Guy Verhofstadt,Guy Verhofstadt,1.0,0
Q948169,Guy Verhofstadt,Roberto Gualtieri,0.25,2
Q476596,Guy Verhofstadt,Alexander De Croo,0.1875,6
Q18637716,Maxwell,Stella Maxwell,0.6666666666666666,1
Q5556756,Maxwell,Ghislaine Maxwell,0.5833333333333334,5
Q9095,Maxwell,James Clerk Maxwell,0.5384615384615384,7
Q269791,Maxwell,Daphne Maxwell Reid,0.5384615384615384,8
Q382036,Silver,Ron Silver,0.75,8
Q311687,Agamben,Giorgio Agamben,0.6363636363636364,0
Q3847268,Agamben,Maria Federici,0.1904761904761904,2
Q3208886,Agamben,Ginevra Bompiani,0.2608695652173913,3
Q61078,Agamben,Walter Benjamin,0.2727272727272727,4
Q275979,Agamben,Elsa Morante,0.2105263157894736,7
Q1240606,Agamben,Donatella Di Cesare,0.1538461538461538,8
Q369756,Agamben,Massimo Cacciari,0.1739130434782608,9
Q52419113,Sileri,Pierpaolo Sileri,0.5454545454545454,0
Q3609915,Sileri,Alessandro Cecchi Paone,0.2758620689655172,4
Q105672730,Sileri,Andrea Costa (politico 1970),0.1176470588235294,5
Q614550,Sileri,Marko Ivan Rupnik,0.0869565217391304,7
Q309756,Sileri,Freddie Prinze Jr.,0.3333333333333333,9
Q12467437,"Calenda

",Carlo Calenda,0.6363636363636364,0
Q601123,"Calenda

",Antonio Calenda,0.5833333333333334,1
Q65127229,"Calenda

",Fabio Calenda,0.6363636363636364,8
Q6270560,Josh Shapiro,Jon Fox,0.4210526315789473,4
Q938619,Josh Shapiro,Ronald William Gainer,0.303030303030303,5
Q7794795,Josh Shapiro,Tom Wolf,0.3,7
Q1928061,Josh Shapiro,Michael Joseph Murphy,0.3636363636363636,8
Q101109125,cmq,Cmqmartina,0.3076923076923077,1
Q3357487,cmq,Osvaldo Farrés,0.0,3
Q311314,Elliott,Sam Elliott,0.7777777777777778,0
Q155079,Elliott,Missy Elliott,0.7,4
Q56752774,Elliott,Harvey Elliott,0.6666666666666666,5
Q18619019,Elliott,Ezekiel Elliott,0.6363636363636364,6
Q5374888,Elliott,Emun Elliott,0.7368421052631579,7
Q269681,Elliott,Brooke Elliott,0.6666666666666666,8
Q541573,Elliott,Joe Elliott,0.7777777777777778,9
Q62975,John Stone,Sharon Stone,0.7272727272727273,3
Q179497,John Stone,Oliver Stone,0.5454545454545454,7
Q147077,John Stone,Emma Stone,0.6,8
Q11860,Berlusconi,Silvio Berlusconi,0.7407407407407407,0
Q468797,Berlusconi,Marina Berlusconi,0.7407407407407407,1
Q3634593,Berlusconi,Barbara Berlusconi,0.7142857142857143,2
Q940243,Berlusconi,Pier Silvio Berlusconi,0.625,3
Q2050307,Berlusconi,Paolo Berlusconi,0.7692307692307693,5
Q5563782,Giovanni Frajese,Giovanni Bolzoni (compositore),0.4782608695652174,0
Q957648,Giovanni Frajese,Giovanni Maria Bononcini,0.55,1
Q315241,Giovanni Frajese,Giovanni Bononcini,0.5294117647058824,3
Q307,Giovanni Frajese,Galileo Galilei,0.3870967741935484,4
Q375502,Galli,Giovanni Galli,0.5263157894736842,2
Q923781,Galli,Filippo Galli (calciatore),0.3225806451612903,3
Q3732245,Galli,Ernesto Galli della Loggia,0.3225806451612903,4
Q3765474,Galli,Giorgio Galli,0.5555555555555556,5
Q3875865,Galli,Niccolò Galli,0.5555555555555556,6
Q451734,Galli,Ida Galli,0.7142857142857143,7
Q12016223,Galli,Carlo Galli (politico),0.3703703703703703,9
Q451791,"Fdi

",Giorgia Meloni,0.1052631578947368,1
Q52419251,"Fdi

",Augusta Montaruli,0.0909090909090909,3
Q3992765,"Fdi

",Tommaso Foti,0.2352941176470588,5
Q56433809,"Fdi

",Francesco Lollobrigida,0.1481481481481481,6
Q167607,Jim Comey,James Comey,0.8,0
Q53680,Jim Comey,Jeff Daniels,0.2857142857142857,1
Q206659,Jim Comey,Brendan Gleeson,0.1666666666666666,2
Q22686,Jim Comey,Donald Trump,0.0952380952380952,4
Q235721,Jim Comey,Jennifer Ehle,0.3636363636363636,5
Q1955147,Jim Comey,Brian d'Arcy James,0.2222222222222222,8
Q6294,Jim Comey,Hillary Clinton,0.3333333333333333,9
Q5598,Marcel de Graaff,Rembrandt,0.24,5
Q17315718,Marcel de Graaff,Laurențiu Rebega,0.375,6
Q463703,Joseph Welch,Tahnee Welch,0.5833333333333334,0
Q229545,Joseph Welch,Raquel Welch,0.5833333333333334,1
Q189197,Joseph Welch,Joseph McCarthy,0.6666666666666666,2
Q4557216,Joseph Welch,Elisabeth Welch,0.6666666666666666,4
Q942923,Joseph Welch,Roy Cohn,0.2,6
Q2311177,Joseph Welch,Dev Hynes,0.0952380952380952,7
Q2904131,Jeffrey Epstein,Jeffrey Epstein,1.0,0
Q5556756,Jeffrey Epstein,Ghislaine Maxwell,0.1875,1
Q153330,Jeffrey Epstein,"Andrea, duca di York",0.2285714285714285,3
Q1381702,Jeffrey Epstein,Rob Epstein,0.6153846153846154,5
Q333468,Jeffrey Epstein,Robert Maxwell (imprenditore),0.2272727272727272,8
Q7439,Jeffrey Epstein,Richard Stallman,0.2580645161290322,9
Q312556,Jeff Bezos,Jeff Bezos,1.0,0
Q10322797,Jeff Bezos,MacKenzie Scott,0.24,3
Q5284,Jeff Bezos,Bill Gates,0.2,6
Q284011,Jeff Bezos,John Elkann,0.1904761904761904,7
Q1247041,Michele Santoro,Michele Santoro,1.0,0
Q3955848,Michele Santoro,Serena Dandini,0.3448275862068966,4
Q107349564,Michele Santoro,Francesca Fagnani,0.125,5
Q382638,Michele Santoro,Enzo Biagi,0.16,7
Q615016,Michele Santoro,Marco Travaglio,0.2,8
Q3838924,Michele Santoro,Lucio Presta,0.2222222222222222,9
Q7747,PUTIN,Vladimir Putin,0.1052631578947368,0
Q233282,PUTIN,Ljudmila Putina,0.1,1
Q23530,PUTIN,Dmitrij Medvedev,0.0,5
Q20850503,PUTIN,Evgenij Prigožin,0.0952380952380952,8
Q107349564,_ __Messaggero__,Francesca Fagnani,0.2424242424242424,8
Q18202658,_ __Messaggero__,Alessandro Perrone,0.4117647058823529,9
Q451791,Condividiamo,Giorgia Meloni,0.2307692307692307,0
Q80504,Condividiamo,Nicolae Ceaușescu,0.1379310344827586,9
Q1449571,"<3

Giuseppe Masala",Francesco Masala,0.4571428571428571,1
Q192031,"<3

Giuseppe Masala",K'akhaber K'aladze,0.2702702702702703,2
Q213828,"<3

Giuseppe Masala",Alessandro Costacurta,0.2,3
Q1333802,"<3

Giuseppe Masala",Giuseppe Brotzu,0.5294117647058824,6
Q42101,"<3

Giuseppe Masala",Denzel Washington,0.2777777777777778,7
Q170452,"<3

Giuseppe Masala",Adriano Leite Ribeiro,0.2,8
Q21106378,Denis Matveev,Denis Matveev,1.0,0
Q57384,Von  Braun,Wernher von Braun,0.5925925925925926,0
Q317521,Von  Braun,Elon Musk,0.4210526315789473,4
Q76433,Von  Braun,Eva Braun,0.631578947368421,7
Q2483517,Von  Braun,Georg von Braun,0.64,9
Q56226,Kim Jong,Kim Jong-un,0.8421052631578947,0
Q10665,Kim Jong,Kim Jong-il,0.8421052631578947,1
Q317824,Kim Jong,Kim Jong-nam,0.8,2
Q4330912,Kim Jong,Kim Yo-jong,0.7368421052631579,3
Q41117,Kim Jong,Kim Il-sung,0.631578947368421,4
Q385795,Kim Jong,Kim Jong-chul,0.7619047619047619,5
Q484484,Kim Jong,Kim Jong-hyun (cantante),0.5,6
Q463949,Kim Jong,Kim Jong-suk,0.8,8
Q55245,Olivier,Laurence Olivier,0.6086956521739131,2
Q1246992,Olivier,Gabriel Garko,0.3,6
Q4007595,Vinay,Valdo Vinay,0.625,1
Q16562529,Vinay,Gustavo Vinay,0.5555555555555556,2
Q2459501,Vinay,Tullio Vinay,0.5882352941176471,3
Q3616787,Vinay,Angela Vinay,0.5882352941176471,4
Q748221,Vinay,Ramón Vinay,0.625,5
Q56856708,Vinay,Cornelio Vinay,0.5263157894736842,9
Q48261,TANTE ALTRE,Anna Tatangelo,0.08,0
Q3750262,TANTE ALTRE,Frank Matano,0.0869565217391304,3
Q3764726,TANTE ALTRE,Gino Santercole,0.0769230769230769,5
Q3939610,TANTE ALTRE,Rocco Tanica,0.0869565217391304,9
Q6294,Whitewater,Hillary Clinton,0.16,7
Q5491574,Whitewater,Franklin Hiram King,0.1379310344827586,8
Q334684,Signori,Giuseppe Signori,0.6086956521739131,1
Q60137,"ADESSO ❓

Ora",Eckhart Tolle,0.1538461538461538,4
Q2718421,Joe Rogan,Joe Rogan,1.0,0
Q3526023,Joe Rogan,Chabib Nurmagomedov,0.2142857142857142,1
Q285450,Joe Rogan,Jon Jones,0.3333333333333333,4
Q888178,Joe Rogan,Bob Odenkirk,0.2857142857142857,8
Q1058745,Joe Rogan,Chael Sonnen,0.2857142857142857,9
Q212657,Artemis,Artemisia Gentileschi,0.5,2
Q232128,Artemis,Artemisia I,0.7777777777777778,9
Q3845586,Gianluca Marletta,Marcello Foa,0.3448275862068966,1
Q3848986,Gianluca Marletta,Mario Polia,0.3571428571428571,4
Q16146870,Gianluca Marletta,Steve Bannon,0.1379310344827586,5
Q360,Julian Assange,Julian Assange,1.0,0
Q158067,Julian Assange,Vivienne Westwood,0.2580645161290322,3
Q83325,Julian Assange,Pamela Anderson,0.4137931034482758,6
Q518591,Julian Assange,Gareth Peirce,0.1481481481481481,7
Q298423,Julian Assange,Chelsea Manning,0.3448275862068966,8
Q16769592,Julian Assange,Amal Clooney,0.2307692307692307,9
Q105660,Hunter,Holly Hunter,0.6666666666666666,6
Q22686,Presidente Trump,Donald Trump,0.5,0
Q242351,Presidente Trump,Ivana Trump,0.5185185185185185,1
Q239411,Presidente Trump,Ivanka Trump,0.5,2
Q3731533,Presidente Trump,Eric Trump,0.6153846153846154,7
Q493716,Andrea Costa,Andrea Costa,1.0,0
Q672264,Andrea Costa,Andrea Costa (calciatore),0.6486486486486487,1
Q105672730,Andrea Costa,Andrea Costa (politico 1970),0.6,2
Q720549,Andrea Costa,Jair da Costa,0.64,5
Q3615633,Andrea Costa,Andrea Costa (violinista),0.6486486486486487,6
Q446151,Andrea Costa,Anna Kuliscioff,0.3703703703703703,9
Q36215,Mark Zuckerberg,Mark Zuckerberg,1.0,0
Q312663,Mark Zuckerberg,Eduardo Saverin,0.3333333333333333,1
Q370217,Mark Zuckerberg,Dustin Moskovitz,0.1290322580645161,6
Q370321,Mark Zuckerberg,Chris Hughes,0.2962962962962963,7
Q3905254,Corrias,Pino Corrias,0.7368421052631579,0
Q3720248,Corrias,Efisio Corrias,0.6666666666666666,1
Q65953987,Corrias,Giuseppe Corrias,0.6086956521739131,3
Q20895484,Corrias,Salvatore Corrias,0.5833333333333334,4
Q3851289,Corrias,Massimo Gramellini,0.16,6
Q3611378,Corrias,Alfredo Corrias,0.6363636363636364,7
Q93286709,Corrias,Peppino Corrias,0.6363636363636364,8
Q938124,questI,Giulio Questi,0.4210526315789473,1
Q57384,Von Braun,Wernher von Braun,0.6153846153846154,0
Q317521,Von Braun,Elon Musk,0.4444444444444444,4
Q76433,Von Braun,Eva Braun,0.6666666666666666,7
Q2483517,Von Braun,Georg von Braun,0.6666666666666666,9
Q3936075,Barillari,Rino Barillari,0.782608695652174,0
Q3856508,Barillari,Michele Barillaro,0.6153846153846154,2
Q3836878,Barillari,Lorenzo Barillari,0.6923076923076923,3
Q3615966,Barillari,Andrea Purgatori,0.24,6
Q103876,Barillari,Peter O'Toole,0.1818181818181818,7
Q28839585,Barillari,Alan Barillaro,0.6956521739130435,8
Q2638404,Barillari,Raimondo D'Aronco,0.1538461538461538,9
Q7484547,Roberto Fico,Roberto Fico,1.0,0
Q57606,Roberto Fico,Robert Fico,0.9565217391304348,1
Q15936503,Roberto Fico,Fabio Rampelli,0.3076923076923077,6
Q191644,Green,Eva Green,0.7142857142857143,1
Q313260,Green,Al Green,0.7692307692307693,2
Q2614593,Green,Draymond Green,0.5263157894736842,3
Q349591,Green,Adam Green,0.6666666666666666,6
Q472084,Green,Logan Marshall-Green,0.4,8
Q315408,Green,Peter Green,0.625,9
Q3731533,Eric Trump,Eric Trump,1.0,0
Q242351,Eric Trump,Ivana Trump,0.5714285714285714,1
Q239411,Eric Trump,Ivanka Trump,0.5454545454545454,2
Q3713655,Eric Trump,Donald Trump Jr.,0.4615384615384615,4
Q3752663,Eric Trump,Fred Trump,0.7,6
Q22686,Eric Trump,Donald Trump,0.5454545454545454,8
Q12071552,Eric Trump,Tiffany Trump,0.6086956521739131,9
Q76464,Warburg,Otto Heinrich Warburg,0.5,3
Q16397,Aspirina,Bruce Lee,0.1176470588235294,7
Q4886439,Breitbart News,Ben Shapiro,0.16,2
Q16146870,Breitbart News,Steve Bannon,0.1538461538461538,3
Q6860370,Breitbart News,Milo Yiannopoulos,0.1935483870967742,5
Q302,Gesu'....,Gesù,0.4615384615384615,0
Q345,Gesu'....,Maria (madre di Gesù),0.2,6
Q337276,Faisons,Sacha Guitry,0.2105263157894736,0
Q2737,Faisons,Louis de Funès,0.3809523809523809,3
Q271481,Faisons,Dominique Blanc,0.1818181818181818,4
Q967524,Faisons,Raymond Cartier,0.2727272727272727,5
Q334609,Faisons,Stéphane Courtois,0.25,7
Q202209,Amato,Giuliano Amato,0.5263157894736842,1
Q3848276,Amato,Mario Amato,0.625,3
Q3756882,Amato,Gaetano Amato,0.5555555555555556,5
Q1528112,Amato,Giuseppe Amato,0.5263157894736842,6
Q3972345,Amato,Stefano Amato,0.5555555555555556,7
Q3667470,Lavoreremo,Chiara Braga,0.2727272727272727,1
Q16525255,Lavoreremo,Alessia Morani,0.25,3
Q674957,Lavoreremo,Enrico Letta,0.1818181818181818,4
Q208673,Lavoreremo,Federico Macheda,0.2307692307692307,5
Q76793,Klaus Schwab,Klaus Schwab,1.0,0
Q573246,Klaus Schwab,Anthony Fauci,0.24,5
Q458709,Klaus Schwab,Magdi Allam,0.1739130434782608,8
Q183492,Klaus Schwab,Margaret Atwood,0.2222222222222222,9
Q2248891,Benvenuto,Giorgio Benvenuto,0.6923076923076923,3
Q2641063,Benvenuto,Alessandro Benvenuti,0.5517241379310345,4
