id,entity
5600cac3f041343742c9eaac91c09669,Cmq
5600cac3f041343742c9eaac91c09669,Sara
74d8d0eb2b172525fea13192236a06a6,daje 🎻
b6fb55116bb2cc783a36cf73e8a9ca37,Ahahahahahah
fddcdb16ac1a255d662d921667eb6520,Margherita
fddcdb16ac1a255d662d921667eb6520,Margherita
fddcdb16ac1a255d662d921667eb6520,Sanremo2019 https://t.co/LzqAs8cWtM
367baeea1d205316765bcde25972b5e1,Bisio
367baeea1d205316765bcde25972b5e1,favino
8bf456636dd46df30847a881dcd09091,Straziante
cda8d082cc6fa73618931172f9a1506d,Leonardo
294fbe2522ae87291e10c8a3e041136a,bradley james
f5f5f3344f4178b018dcd66449d09fa1,Chapeau
062f1d1ac6ce0ba0eb97c340142df6a3,Alice-CC-Sergio Einardi
062f1d1ac6ce0ba0eb97c340142df6a3,LAllieva #LAllieva2
791b3544a739a9576ba238500196c636,Sciary
791b3544a739a9576ba238500196c636,Leosini
791b3544a739a9576ba238500196c636,Ciontoli
17205ad9dad611efc883c124058c2eb5,Medici
316c10f78b4a3f1c4612f6c5d4be46a9,Jacopo
316c10f78b4a3f1c4612f6c5d4be46a9,Lorenzo
71a1ed4385f4c6d5a736990f778baaf3,Volo
71a1ed4385f4c6d5a736990f778baaf3,Nino D'Angelo
e924625f44ad480888989b57a2a2e891,Eminem
541f8a256935dbe0abde864d7f15f44c,Mazzeo
541f8a256935dbe0abde864d7f15f44c,Mario Montagno Bozzone
136a697a52d21b94a616540446d19e14,Emma
b887ad90c4a0b93329283e541ad01462,Leone
10e51cdb5b2c43146dc4fc920e9e9981,Muhamad Dia…
fabdab7faa5a04d5c0e1f583b8edcac1,Salvini
fabdab7faa5a04d5c0e1f583b8edcac1,Matteo #Renzi
4526b06c809b5192d533ce358b4b8609,Diodato
4bd2f58f1036faa6dfeb3097c9a6071f,👏 per
4bd2f58f1036faa6dfeb3097c9a6071f,Alberto
672e3db469b37e0946f112259ec2202b,Nicole
45e510b50f27e49d3f16f575d6157b3c,stasera
5892d6e38cc8ee7388b5333f1cddbcee,VANDALA DI
109f09b34bf4d46df96ce930a67b890f,LaPortaRossa2 https://t.co/MFwxjSG5BC
e6757dc35ee959a69e40dad71181be26,Michelangelo
53ad1d80334af5017fa4778d550c5309,Claudio
1559852e805ffdf7ff15aa8d3e7db33b,Achille
54be12abf175c79f618ed3a3b69e62bb,DonMatteo12
cc0a89e73c22feaf33c946ee6a60ae48,Questa.l
82c3ac65128ce8430f6ba1f14f3db916,Giorgia
82c3ac65128ce8430f6ba1f14f3db916,Anna Valle #Sanremo2019
9060a05fe6f6500fabd1e599d7b4a32f,madonna
9060a05fe6f6500fabd1e599d7b4a32f,daniel sharman
25f5b624f389e2f39549b06cdf8a9454,Caterina
d50743087135ed12a8d3a496f163862e,Sanremo2019 https://t.co/lUxJb9ebHD
7dbba16b28c2599c5f6dc35100e3a5f7,Mazzini
fea0a012cec3663032fb13cbec705dd3,Pezzone Anastasio
8233e191df70ff7a92bdb6343b4f737f,Clarice
8233e191df70ff7a92bdb6343b4f737f,Lorenzo
8233e191df70ff7a92bdb6343b4f737f,Mary
8233e191df70ff7a92bdb6343b4f737f,Franc
047918b080103e2d3c84989b9af747da,IlCollegio
9bd769c10f0e5f731d09c774dcefb3e8,Virginia Raffaele
9bd769c10f0e5f731d09c774dcefb3e8,Ornella Vanoni
ffdce850e5218f1aa5eaf39f427f989f,ENZO MICCIO
ffdce850e5218f1aa5eaf39f427f989f,pechinoexpress
2dbbeff22caa969697538f840f6a9cd5,Vilma
12e269c1b0d968593270b835ef25abee,COSIMO DE’ MEDICI
641dadb85c0559fd82bb4e4e23256d85,Maria
1b424f2a37d2ff7ae2fee47b7f29c99d,Sanremo2019
9981478eb30f50b79ca9aa07666e1fd9,Michelle
f985542f1b94397d55145237e29bd28a,Marco!
a07a4c7328e24fabd1b9d28f26c843f0,francesco cardamone
a07a4c7328e24fabd1b9d28f26c843f0,ilcollegio https://t.co/iVPDnmtM5k
1ed5f27d4199c7507d64e823b4221f54,BallandoConLeStelle
f226a6675126f5463ee24d6b59fa48cc,Sanremo2020
12159fff1682930c7208e650509cc8a4,UN APERITIVO UN
be661f268d5b47812b383dbe59f053ca,Oddio
939b31f0e3abce8a3df186b3788f1a5d,Renzi
f194d11b9b10ad83972c3b02f6a27697,Lauro
f6a259fec6c04e8b6ce32186de058543,Sanremo2020
8a0762bc499bf5ee9e95d932538ce6b3,LaPortaRossa2 https://t.co/MFwxjSG5BC
de11a16de9e98d056dfad0083bd6d799,Elodie
6074aa029b41e2a44b17dd788b9c9e2d,Salvini
6074aa029b41e2a44b17dd788b9c9e2d,Michele
103161539f6560146d7118fb1f46372e,Enzo Miccio
d469f75eb74ff77fa796373aeb8ebf6e,Aiutate Orietta
feb72cb807381b9d7b50eded575863d9,Valerio Scanu
feb72cb807381b9d7b50eded575863d9,Orietta Berti
dba340cad85cc5038c3674ebb1609e4a,TeamBonanno https://t.co/UulTtygoda
3b8df71b84002478c2ab04c84a9573f6,fabrizio https://t.co/N9qvOKQztS.enfasi
3b8df71b84002478c2ab04c84a9573f6,https://t.co/KkF75r53AL stara'
aa56b98c387e4ab8b905ba66c0ea849d,Enzo
1dec90fa97cf9ca64ff53e2d725ccb40,Mario
1dec90fa97cf9ca64ff53e2d725ccb40,IlCollegio https://t.co/eJ0C0oUapW
9bbc3887bc4c8f74732399ba417e6b36,Martina
e4eff5068f28d9290a6534cb3fc59448,Nino Sarratore???#LAmicaGeniale
69dab0b54b1d438f54cd6ea4742d6dc2,Sanremo2019
03de5c59b2e9a7649a8d877be1f173d6,Orietta Berti
03de5c59b2e9a7649a8d877be1f173d6,Achille Lauro ❤️❤️❤️ https://t.co/pWvwqvNe5y
165974c0c4eb27cf27d60f0dbe8309bb,Achille Lauro
165974c0c4eb27cf27d60f0dbe8309bb,Spadino
3dee3e78991cff0ee59335bd50381503,Salvini
3dee3e78991cff0ee59335bd50381503,Renzi
f266f4c6a3ece99230ac414a118ac672,portaaporta https://t.co/i0isHVKtrT
b2c140685a140c8e2e454db42fa0bddf,Renzi
b2c140685a140c8e2e454db42fa0bddf,Salvini
992cb73cbde3e057df8c0939757f5930,Nino
ac96f1dcccfdc60e2800a78823d390c8,Alberto
bb5130902a6d0b4908230700cb28744d,Twitter
54621ed39e254a164ad9228512b79687,LaPortaRossa2 Fa
e75583815d82f16ed768f2450dc70e9c,pechinoexpress
a69bb86da1987b6b61ac84f29fcc162a,Riccardo
8407ca6285bcc347526e0896c9621731,Vladimir Luxuria!
8407ca6285bcc347526e0896c9621731,Chapeau
13aae81a893b998b444ffcc9005722c8,"U."" Io:"
a19986c966fdf867d709fea54e012c98,Ettore Bassi
a19986c966fdf867d709fea54e012c98,Figurarsi
a19986c966fdf867d709fea54e012c98,Daniel Osvaldo
8ba5955caad4b14fa0efc9d398030ecb,Huber
91efc2d062f7e4eed197dcfad8b80f1f,Ultimo
2fbef98fecbb9fb562907c16aed17bd4,Berlinguer
2fbef98fecbb9fb562907c16aed17bd4,Mannoni
5d166d422cb4b3227f7c185365c309b8,Tiziano
4e065d139972c69be21e9cb4f4cda996,Kevin
f81c23be16a3d9877ea9f8d3837e893e,Cristina
3616f18e802e35dc0d41bae67d8e5b1f,Claudio
eb3a715f398c7c642ba5292197170cc7,Orlando Bloom
eb3a715f398c7c642ba5292197170cc7,Legolas
11832ae3c198564116a6747ba6122d51,Salvini
11832ae3c198564116a6747ba6122d51,Gargamella
de00fb452a2fc9848f5f4b0eb09917ba,Giovanni
93f3ecb2bab7e86d569452151e9f0fe2,pechinoexpress
51ad39cd4c68996ddc0d030b6ec29be7,Aurora Ruffino
51ad39cd4c68996ddc0d030b6ec29be7,Daniel Sharman
0c8dbbcb7bab785adcd294379062697b,Massimo Decimo Meridio'' #Ulisse https://t.co/8nvCABoJae
0cc7751b201ad3124efdb7f204dcb10e,Laura Triviño Jimenez
0cc7751b201ad3124efdb7f204dcb10e,Antonio Ciarallo
0cc7751b201ad3124efdb7f204dcb10e,Sopravvissute
1fc2597a0403274dc872ef384386c54b,Matteo Renzi
34392fedc6abef7d8eb2fb0a683c0833,Giorgia
34392fedc6abef7d8eb2fb0a683c0833,Leonardo Da Vinci
2a76b693eb3cf3ef302b70e9ee312a35,Mario Tricca
74ff3526f9b8c353e974e758a6c88ed3,DonMatteo12
618c818554d5df31e5e440b5f3c4964a,Sanremo2019
d90407c2d6c446e2413c4b8a95680977,Cosimo
9f3a6f196036f8f89498047c17472b76,Oddio
3ec7dcb50bb8c126863fcac549f50052,Antonio Mezzancella
b7d033503056498e4b38e8c05c87c607,pechinoexpress https://t.co/yUFleoHDY3
3da6c04759a05cac537db72062583304,Bugo di Pjanic
22ebfb46b1321473dc2376c0c50fd439,Continuo
22ebfb46b1321473dc2376c0c50fd439,Ultimo
5d8f4a99699682d0a33941f6067a2f5b,LAllieva2 Lino
32a201d111c1a750359a5cfeb24c26b7,Alessia Ventura
4b0edbc9d18c7f8e4595355ae586e3e6,Ulisse
652e6c38df9acf49c2806f84d91d40fa,ermal #DomenicaIn
e8eb5b2b1235b41bf04453324bdea30a,Ulisse @user https://t.co/awuhH3H4gZ
7f94f0f4f8da7b59a2609d25295bd2c7,Platinette
7f94f0f4f8da7b59a2609d25295bd2c7,Elton John
7f94f0f4f8da7b59a2609d25295bd2c7,taleequaleshow https://t.co/EBANy7Dmka
913508ef2d272db03502431b7e00dc15,Diodato
913508ef2d272db03502431b7e00dc15,Nina Moric  #noneladurso
61e5417970fcb719354f4d31a2356800,Gaetano -e
61e5417970fcb719354f4d31a2356800,De André
61e5417970fcb719354f4d31a2356800,Gigi D'Alessio #tvoi
cd08c6dcba5d7b7d27056e5ce7b2bd56,Mahmood
544de73179830c2f44dfb5faa73dd3b3,Sissi
ebf6bd171dd5195404c5a07875ea5b8a,Sanremo2019
ca5599db581ac5cff3670b82d12e7dfb,Antonio
f7b76aab33103251d858e61eff87aaae,Fiorello
0a59185b4d80d1373621a999ec768bb7,Caterina Sforza
0a59185b4d80d1373621a999ec768bb7,Lorenzo
72afaf58c806dae427b65ce2be201f84,Tiziano Ferro
b2c49e4e17cf46aa203e6a4db482924b,taleequaleshow https://t.co/NgBlLZyYbK
01017c4fc4c1bec0745ab0f0278926ce,Loredana
9d41812a6b6172be214ca0c1e06e7294,Davidone
40eb1f7d1b4977d9283db3c78b848d37,Ulisse Insomma Cleopatra
40eb1f7d1b4977d9283db3c78b848d37,Zlatan
d111d8102b5d3899357ed98652acb981,Menomale
d111d8102b5d3899357ed98652acb981,Savonarola
d111d8102b5d3899357ed98652acb981,Dio
d111d8102b5d3899357ed98652acb981,Lorenzo
d4458852ee3407be58ecf4f8c0922f7c,Lila
d4458852ee3407be58ecf4f8c0922f7c,Enzo Scanno
d4458852ee3407be58ecf4f8c0922f7c,Nino Sarratore
d4458852ee3407be58ecf4f8c0922f7c,Enzo Scanno
d4458852ee3407be58ecf4f8c0922f7c,LAmicaGeniale https://t.co/EfP07BKDyT
0c24103e4be53dc1aa94ca5e9dd120cd,Lauro
a0ef0cb7d98b7882d8b7e52aeea418b6,Lila
6f2bab357150b001c110d5c78b8f25f7,Tricca
6f2bab357150b001c110d5c78b8f25f7,IlCollegio https://t.co/y1hZX14PKV
a45fcfa04e3dae8181754f3a93df639f,Masterchef
a2bdf29f5efb807539a5c2a236669d8a,LaPortaRossa2
7b93abe0e83f52e97306deacc09f5b4f,Marco Vannini
1a2461ee20c894d23a4e9357bd666d00,pechinoexpress
888ecf6e18ce26d12ce637a38cf84a7e,Maria Teresa Ruta
888ecf6e18ce26d12ce637a38cf84a7e,Patrizia Rossetti
bfeb7d353755ab87ccae7901de09bfe5,Teo Mammucari
bfeb7d353755ab87ccae7901de09bfe5,Milly
cec7baa800a994b36fa413dbc183d41e,Nino Serratore
c1e17a64ee6f0083db040b34627aadb9,LAmicaGeniale https://t.co/JSf4M5Go1l
d3c16306e1562645bddcdd87d360aa8a,LAmicaGeniale https://t.co/qnlCCUGQOh
4dc43fadec62a85aeae81f9cfc7fd2f9,Simonetta POTREBBE
e733bfb4d4cc38bae594c7ac65d7e4fb,Lenù
e733bfb4d4cc38bae594c7ac65d7e4fb,LAmicaGeniale https://t.co/Tzafn6VF5h
5b6ec3ce225aa45580dc84b43fc208bd,️⚰️⚰️⚰️⚰️⚰️⚰️ #PechinoExpress
228de6a5d18684d95cb197b1707d653f,CANT-
cc5004e1d0f5f04be9287616f8d66f86,Giuliano
eb57b0c5cf9088dd816ea234ba5fabe6,Marco Mengoni
31a6a49b52af101d529377c9605d09cd,Lino
dec105f433e25f8274ef1328b5bc27bb,Enzo miccio
dec105f433e25f8274ef1328b5bc27bb,don matteo #pechinoexpress
c23afe00da9ca517c2ea360755377188,IMedici2 #LorenzoIlMagnifico
2386c4c3fac895e143d81dee657c852d,Antonella Clerici
2386c4c3fac895e143d81dee657c852d,Massimo
2386c4c3fac895e143d81dee657c852d,Giletti
4c38812b0d66860586d3b23e3ac68ead,Spacciava
1ec6998d80201fc74edaabd6780bf669,Cagliostro
ac43eb3e3c53c58b5c6efec1caead322,Raffaella
ac43eb3e3c53c58b5c6efec1caead322,Japino
64aef03e03f12a66a13fc7ca780201fc,iMedici https://t.co/aBzV0wFrb7
f71bd0f680c563d51cd6241affd08609,Ulisse Piero
f71bd0f680c563d51cd6241affd08609,Alberto #Angela
fae414ec84c4b6dff588f1c1b3b9c776,Pallotti
ef0a90f0ea4e79c0e6fa76e51fada515,Checché
ef0a90f0ea4e79c0e6fa76e51fada515,Piero Pelù
4f3e1be6af0e369531e1897facdfe640,Alberto
f092638e28fe889ea68f6684dd4be30d,Morgan
f092638e28fe889ea68f6684dd4be30d,Morgan
b5ba151b47085ed59d7d70b42094f08a,Giuliano
b5ba151b47085ed59d7d70b42094f08a,Medici
3616ba7de976d388ca541de6f491acb9,Baglioni
3616ba7de976d388ca541de6f491acb9,Sanremo2020
2209d767cc40d52afe83a4ac6260ee26,Grauso
2209d767cc40d52afe83a4ac6260ee26,Jim Morrison
da9022f9cf2e76a22309f5743d5e434d,Achille Lauro
da9022f9cf2e76a22309f5743d5e434d,Elisabeth I
da9022f9cf2e76a22309f5743d5e434d,Filippo II di Spagna
a1692f86f6733a3fe258719472b54e2b,LaPortaRossa3 Tre
9009c7ffad7d04941c39f0fe35c0fb0b,Claudio
7187db6bccdb6b17d37b8561736599fb,ENZO E LILA SONO ANDATI
7187db6bccdb6b17d37b8561736599fb,SAN GIOVANNI A
7187db6bccdb6b17d37b8561736599fb,LAmicaGeniale https://t.co/EMBzyh4r2T
5b92406008e51d1f9e581c8e9130591a,LAmicaGeniale https://t.co/SjmzaVAhN9
694e7a94e1656b6267397d3fc03bb6ae,DomenicaIn https://t.co/uWDcojNvzT
c35d9be4265dafc062933a789995ca4a,IMedici
a6382fedb02fd9f166ea7584e9d42820,Elena
89193ccbedec112ab1fb195f628ef1b6,Tommasi
89193ccbedec112ab1fb195f628ef1b6,Patrizia?
25c7b0114c4a58d06b7d8e40ac627e97,https://t.co/2QcfHfnMIV https://t.co/qRaSAlYPzq
8c1d1163b8623825924a8d79009f9761,Al Bano
6d29b88534b58b88c1090b6b6c3328d3,IlCollegio
fe4460f71b89ec94eac9197f893958f2,Filip
fe4460f71b89ec94eac9197f893958f2,🤗 Sei
e728380facd76f173ddd54780831687b,Pannofino
eb19c37b6a1eed940ceefc1e36282017,Tiziano Ferro
81b5a2fd66e09f4870744493e07dcb75,Mahmood
1b60223858e9664a1994653b090902c7,Rose Williams
1b60223858e9664a1994653b090902c7,Claudia di Valois
1230194dc81548a4426fa0338f7836d1,Alessandro D'Angelo
17daf9316910ef01bc71ed48066da782,Madonna
8235751926cdaaa9d19c227a51329024,Lorenzo
69955e966e60ce1f45a5e44a033b8117,Eugenio #Sanremo2020
ee5a8693ed150920c7eaf88c2034340a,Irama
05212e923864289e65c07aa753d191f1,stasera
a54a064022bac10b0280f8feaf084a80,Donato Serratore Devi
d6bac7e101e4f79678592b6d97d3199b,Francesco Pazzi
d6bac7e101e4f79678592b6d97d3199b,IMedici3 https://t.co/mqtDE4ddoi
b923f4911a12731743a86eac90948936,Mario Tricca
f7ab4ff26fb789ffc93ffe7271b684a8,Achille Lauro
f7ab4ff26fb789ffc93ffe7271b684a8,Achille Lauro
f7ab4ff26fb789ffc93ffe7271b684a8,Edoardo
bf01bd09c25877b84ad535704a752588,Sanremo2019
d439a5b581f47ca99f370ba38317cd3e,Tiziano Ferro
5edea7f1f86a6a712d7f8ce5f23f97ac,juve
b17bff3809261ad7517599c26ed663e2,Bugo
b17bff3809261ad7517599c26ed663e2,Morgan
39252084924b6c4aacb8cbfab0d1076f,Francesco
1d86e8142a50c0bc6b2c122bf9dc9069,Gabriele
1d86e8142a50c0bc6b2c122bf9dc9069,IlCollegio https://t.co/h4o8TOFiUp
e1f170c2b56058f7cf1de90cbf0aef2e,chetempochefa https://t.co/BpWAvxXw54
1ccb88a6adc1b255af6b78833fd3cad6,Parnasi
dd3c8f77da02f1cd0a3794eaeb6e030d,bradley
fc6bfe8848a164ecffae0e1f195fcd0a,daje mahmood
95549564a1e36e737eaa8757be867909,Fede
e15fc2fcb9cda8efc35346337517fe8c,Santo
6fd9713a6ec917006694561555e8a6d3,IlCollegio Raga
6fd9713a6ec917006694561555e8a6d3,Samuele
7e06a292fcda964c4bfad2559c7682f3,Fazio
7e06a292fcda964c4bfad2559c7682f3,Diagnostichiamo
82d749d435edd1e4141ed8b66859e87a,UN GENIO
86649c80d8e58f551285b68d2b2cd8af,UnPassoDalCielo5 https://t.co/om8XeXi3…
0a574e2f59b124bad134958d1d2d86d1,Sanremo20
5edfeb361ba5086ae37d294204b4fe41,Antonella Elia+Madonna
1e3afefa82a38da151c0dd6476f2fc67,Giovanni
27cc6971f971600077ada785f76a4f8b,Alice
0b87f9665ece55fba22b7b1874e44597,Sandro
0b87f9665ece55fba22b7b1874e44597,Lorenzo
7004660332057ba7dc379a2707c3553d,Mario Tricca
ececd8e316d0216fa55ec17f65b6bf4d,Patty
c584b9789f144a036ddc9d900fb4305a,Alice
2b74810a1512cff3d33cc841a6909ca6,IMedici3
4b396e4e65dd1add44a0173874169bdc,Patrizia
70ad8d1b460c7854cabe6c29cc839054,Regeni
c30792c7ef4ae91e480d2362e54de195,IL SOREVGLIANTE
c30792c7ef4ae91e480d2362e54de195,IlCollegio
10ad05ae067f876e9412cc7343b44d56,Piero
10ad05ae067f876e9412cc7343b44d56,Alberto Angela
1fe9bce9c4933bf74961cd3117f05e0f,Lorenzo madonna
1fe9bce9c4933bf74961cd3117f05e0f,URLO DI
95aeb75dddb6e7ba1973e47405e3be8a,Ulisse #AlbertoAngela
328551232f877fd1cc575b81070d3c60,Riccardo Cocciante
328551232f877fd1cc575b81070d3c60,Anna Oxa
328551232f877fd1cc575b81070d3c60,Albanese Malika Ayane
328551232f877fd1cc575b81070d3c60,Romina Power
328551232f877fd1cc575b81070d3c60,Lola Ponc…
0873d53277833130732bd3d198707a04,Noemi
973024bee55362a6538a7ef95296acd1,Lidia Schillaci
973024bee55362a6538a7ef95296acd1,Agostino Penna
87346fe54cfbbaef7d9db1c96ce3a7ae,Fausto Leali!
b8a2ecc1bc597690e3995ce4c68f36d0,Sforza comprami
64f1fd7bcb5bd6add81b120fa0646363,Giorgia #taleequaleshow
76d47784f6f769d650917de8ce50b04d,Gabriele
ca1700e99018496a43008ccd092b3dd6,Edoardo
4dc84bdd32e54bbcf0b607d9e15e2f20,Daniel Sharman
4dc84bdd32e54bbcf0b607d9e15e2f20,Lorenzo
94f0050bc26ab2a6a4d08c2ff3e06460,Vera Gemma
040022838bee58332bfa9c92733b49c8,Renzi
040022838bee58332bfa9c92733b49c8,Salvini
040022838bee58332bfa9c92733b49c8,Salvini
4087f10a28c85656a45d835f872f7709,Salvini
4087f10a28c85656a45d835f872f7709,Morisi
4087f10a28c85656a45d835f872f7709,Renzi
934069364ed841dd12d75486c019d3f8,Baglioni
8bf21f656ca9feb4c1b8bac8e1bd4eac,Jonas nn
8bf21f656ca9feb4c1b8bac8e1bd4eac,Rambelli????#LaPortaRossa2 Chi
68889df5411acc7eeec155c085e30d87,Silvia
68889df5411acc7eeec155c085e30d87,jonas
68889df5411acc7eeec155c085e30d87,Vanessa 😱
383c15d00d1a5032f9f4906d33e3c8f5,Giovanni Amura
062860337156e68ee799731bacbd70fb,Aldrin
43380db898198fd3e24980a677c4d096,Vincenzo
43380db898198fd3e24980a677c4d096,Francesco
d845230ded2663716fab9a44dd8e37c5,Zarrillo
d845230ded2663716fab9a44dd8e37c5,Sanremo2020
e189ede074c37fdda2860e4c6c30f7e6,elodie boppone
e189ede074c37fdda2860e4c6c30f7e6,mahmood
2604798ccdf0a7ab0b16b0f84bf4407c,Vilma
2604798ccdf0a7ab0b16b0f84bf4407c,Gabriele
2604798ccdf0a7ab0b16b0f84bf4407c,IlCollegio https://t.co/dWfg2XEgAg
3e8187966b7cf51aa89a35617bfb373e,Carissimo Sarcina
3e8187966b7cf51aa89a35617bfb373e,Luca Marinelli
0f2715f5494f0d96ca0236807d01ead7,pechinoexpress
fbe38c395b5e4e8bcbc453951c2e3b5c,Lorenzo
384fa1105f8b513e10b4eb343f5b8b81,Nicole Numero
4b13c8feeebfc52d3391248de5c7694a,Carlucci
98b5d64ca199fdfd0b88b775ed131ef7,Enzo miccio
249aa7846a43665ffcb2c1ec7587fa2e,Pt.2
96bdb9034df518b668206d3be1243051,DonMatteo
96bdb9034df518b668206d3be1243051,DonMatteo12
f8e752533769c642fbb5768305ab9c96,Darren Criss
f8e752533769c642fbb5768305ab9c96,Tozzi
73431cab71db1ed4b32525ae20a0da18,Achille Lauro
73431cab71db1ed4b32525ae20a0da18,Edward Cullen
73431cab71db1ed4b32525ae20a0da18,Sanremo2020 https://t.co/f6csgQ7zCU
db027eb26575024e1001e730bbe8d075,Patty
8ab76f07502d6c9934684314151b422f,Renzi
3fdcde37e28d8d49a036536af2abe384,VeraGemma
a84a5d4b79b2883b42117011b4f3a837,Milly
0a82f31af93bf44b648ac71e281e9e9f,Battisti
0a82f31af93bf44b648ac71e281e9e9f,Riondino
db1b667b07097db1e39c03864e231ca4,Claudio
822655273c84f8826af8027f6dddcbf3,Mimmo Lucano
144bd03dcbefd3115d4516c4b393626c,Jonas
26626d8a378f935a7881e2c2ca5c89ca,Enzo
10f697030f127a71d41ccdb5d4a91861,Salemme
6c11a832945763159a5778c121768fde,pechinoexpress
7994ea59855a7d7b199659bb193b66ab,Eva Cesaroni
210ae2be0e17d1d49d6704e887bcef3a,IlCollegio https://t.co/80WUrGIJht
0591eb4e85f0f30a10b9cacd96525031,Carlo
f0dcd9fe7268c9837168b57ec83a2eaf,Tosca
4b412baf2a58d446fa02523c607a15f8,Raffaele di
af6ab3bbcab7f715cb39d48d8429181e,Leone
a688f63c5180b8168eb6b6c6cbe72b1e,Cagliostro
14d239a5a8e297780cc511f18200abca,Matteo Renzi
3678f40ddfce745fdf926decb83f8796,pechinoexpress
c98a2871f54ca727cd3b8be2857045d1,pugnalarmi #IMedici
2c870fd62085bfe9a25bacb118d27872,pechinoexpress
e66dc347b1044655431635fc62a63340,Scusatemi
151175d09f434ae594acae26e5a0f501,Ariston
1b57b7e9cddcd5afcb92596280b55952,😌
ee8baae0bcea17a37365ac631608d458,Elena
ee8baae0bcea17a37365ac631608d458,Marcello Solara
ee8baae0bcea17a37365ac631608d458,Lila
1fc963203747179484678f99430f2149,Smuovete
eb6f02a094fe5e10dff22d767ec5eba5,Caterina Sforza
b680d65c0213d13c576aaa538328cb36,Claudio
b680d65c0213d13c576aaa538328cb36,Alice
e96999447330fc034394e3499e1c35a3,vladimir luxuria?
458188f07af2efba7159287e172704ff,Giò di Tonno #IlCantanteMascherato
ce703fefe91cb7ee30d3733f0d5c5991,Clarice
ce703fefe91cb7ee30d3733f0d5c5991,Lorenzo
ce703fefe91cb7ee30d3733f0d5c5991,Lucrezia #IMedici https://t.co/jIi38zoFDf
6dfad54f3b561b818e5c663e54008f88,Datemi Cardamone
5e7ddc37b13997bb4632cc90f90385e3,Bugo
5e7ddc37b13997bb4632cc90f90385e3,Riki #Sanremo2020
998368874cb5257a2e648fd2c6012e94,SalviniRenzi #Renzi
f85c4becdac9f516e963c40d1a6f0152,Mario Tricca
af0478e33a806a3c0a10ac5eeace3824,Marco Antonio
af0478e33a806a3c0a10ac5eeace3824,William Shakespeare
7dad1956458c8d562f540ffdc475621b,Ghino di Tacco
7dad1956458c8d562f540ffdc475621b,Arsenio Lupin
0a368a1d973ba82fb2e06e03a3e391ea,Bellissimo Ci
9bbeac681f4e762470c8c87e7be30946,Graziella Bernardis
9bbeac681f4e762470c8c87e7be30946,Raffaello Bucci
5c9df4efee3865c7e08d777f48815a50,Savonarola
f77c3d7cfe66f23911a80d11d27db57a,P. Levi
f77c3d7cfe66f23911a80d11d27db57a,Ulisse Vegliare
11048532e1ecc9f0ecb229b239f8e7d9,Lorenzo
13209e0c0f02e5aa699a4c945897625f,NASCOSTE LE
ba5c0bb4199a41500acb70718722d0be,Alice
ba5c0bb4199a41500acb70718722d0be,Einardi
31a7e0ef169db0e008ea9b7568ee1cc1,Salvini
31a7e0ef169db0e008ea9b7568ee1cc1,portaaporta https://t.co/z3rvvtkh3x
16f46ff7308297daae34f326e1475096,Paola Turci
7e47b2891ce11c469a07be5ceb1f01d8,Sergio
63376eea939963c14b41b0a5ad2edff7,Giuliano
7831ebc97a4cc8486779189fc321bfac,Sanremo2019
c0cfb24b656a5ec2d119f82fd3cda3b6,Orietta Berti
5b40acf9c34b10c43b866bd02bac2a34,Renzi
5b40acf9c34b10c43b866bd02bac2a34,Salvini
