id,mention,wp_title,ratio,ranking,name,gender,to_filter,cosine,avg
Q367215,Umberto #Carriera,Umberto Balsamo,625.0,0.2222222222222222,,,,0.8928994,208.70504054074073
Q3852523,Bettini,Maurizio Bettini,0.608695652173913,1.0,,,,0.91988665,0.8428607673913043
Q3944319,Sabino #Cassese?,Sabino Cassese,0.933333333333333,1.0,,,,0.8576281,0.9303204777777777
Q13581225,DiMaio,Luigi Di Maio,0.631578947368421,1.0,,,,0.81567395,0.8157509657894737
Q25147,Battiato,Franco Battiato,0.695652173913043,1.0,,,,0.9456258,0.8804259913043477
Q1247041,Michele #Santoro,Michele Santoro,0.967741935483871,1.0,,,,0.92706,0.9649339784946237
Q349211,Leka,Leka Zogu,0.615384615384615,1.0,,,,0.9262875,0.8472240384615383
Q242697,Amano,Akira Amano,625.0,0.5555555555555556,,,,0.8588146,208.80479005185182
Q47563,Conte  #Renzi,Matteo Renzi,0.64,1.0,,,,0.8571232,0.8323744
Q82006,Benjamin Disraeli,Benjamin Disraeli,1.0,1.0,,,,1.0000001,1.0000000333333334
Q208050,bonucci,Leonardo Bonucci,0.521739130434783,1.0,,,,0.9408686,0.8208692434782611
Q1332769,"Di Maio
#Zingaretti",Nicola Zingaretti,0.666666666666667,1.0,,,,0.8598862,0.842184288888889
Q167546,Lucio Dalla,Lucio Dalla,1.0,1.0,,,,0.99999994,0.99999998
Q47683,grillo,Beppe Grillo,0.555555555555556,1.0,,,,0.9423351,0.8326302185185187
Q2032119,De Zerbi,Roberto De Zerbi,0.666666666666667,1.0,,,,0.9415332,0.8693999555555556
Q16540320,Claudio #Borghi,Claudio Borghi (politico),0.7,1.0,,,,0.9611585,0.8870528333333333
Q3707709,Dimartino,Dimartino,1.0,1.0,,,,1.0000004,1.0000001333333335
Q53844829,Grazie Conte,Giuseppe Conte,0.692307692307692,0.8888888888888888,,,,0.86000425,0.8137336103988604
Q1215629,Pizzarotti,Federico Pizzarotti,0.689655172413793,1.0,,,,0.93337107,0.8743420808045977
Q56009,#Lollobrigida,Gina Lollobrigida,0.8,1.0,,,,0.8687004,0.8895668
Q13435735,Adriano Tassini,Adriano Chiaramida,0.606060606060606,1.0,,,,0.8947885,0.8336163686868687
Q1055449,#salvini,Matteo Salvini,0.545454545454545,1.0,,,,0.9269252,0.8241265818181817
Q2639369,Stasio,Alberto Di Stasio,0.521739130434783,1.0,,,,0.93302095,0.8182533601449277
Q17266672,Martusciello,Fulvio Martusciello,0.774193548387097,1.0,,,,0.9756482,0.9166139161290324
Q202420,lombroso,Cesare Lombroso,0.608695652173913,1.0,,,,0.89301956,0.8339050707246377
Q47683,Ciro Grillo,Beppe Grillo,0.608695652173913,1.0,,,,0.929729,0.8461415507246377
Q726247,Grillini,Franco Grillini,0.695652173913043,1.0,,,,0.9289124,0.8748548579710143
Q692,Shakespeare,William Shakespeare,0.733333333333333,1.0,,,,0.9379809,0.8904380777777776
Q107349564,Michele Santoro,Francesca Fagnani,125.0,0.4444444444444444,,,,0.8358497,42.09343138148148
Q3742174,Felice,Felice Maniero,0.6,0.8888888888888888,,,,0.9370556,0.8086481629629629
Q674957,Enrico #Letta?,Enrico Letta,0.923076923076923,1.0,,,,0.8988059,0.9406276076923077
Q47683,Grillo,Beppe Grillo,0.666666666666667,1.0,,,,0.9423351,0.8696672555555557
Q3956186,Draghi #Mattarella,Sergio Mattarella,0.8,0.8888888888888888,,,,0.8845484,0.8578124296296297
Q2211909,Laura Gnocchi,Gene Gnocchi,0.64,1.0,,,,0.9464667,0.8621555666666666
Q3827737,boldrini,Laura Boldrini,0.636363636363636,1.0,,,,0.9532685,0.8632107121212119
Q23873,PapaFrancesco,Papa Giovanni XXIII,375.0,0.11111111111111116,,,,0.798231,125.30311403703702
Q53844829,Presidente Conte,Giuseppe Conte,0.533333333333333,1.0,,,,0.9355631,0.8229654777777776
Q1825004,Liliana #Segre #LeU #Senato,Liliana Segre,0.65,1.0,,,,0.7733655,0.8077885
Q47563,Tiziano #Renzi,Matteo Renzi,0.615384615384615,1.0,,,,0.8908898,0.835424805128205
Q434479,Lino Banfi,Lino Banfi,1.0,1.0,,,,1.0000001,1.0000000333333334
Q3836978,Guerini,Lorenzo Guerini,0.636363636363636,1.0,,,,0.92544556,0.8539363987878786
Q192818,Craxi,Bettino Craxi,0.555555555555556,1.0,,,,0.92472553,0.8267603618518521
Q2172341,Anschober,Rudolf Anschober,0.72,1.0,,,,0.96229166,0.8940972199999999
Q630738,Agenparl #Commissione #Della #,Carlo Scognamiglio,375.0,0.33333333333333337,,,,0.71545494,125.3495960911111
Q4013216,Vincenzo De Luca,Vincenzo De Luca,1.0,1.0,,,,0.9999999,0.9999999666666667
Q666504,Letizia #Moratti,Giuliano Pisapia,375.0,0.2222222222222222,,,,0.83615196,125.35279139407407
Q83003,Gramsci,Antonio Gramsci,0.636363636363636,1.0,,,,0.93600905,0.8574575621212119
Q52419113,Pierpaolo Sileri,Pierpaolo Sileri,1.0,1.0,,,,1.0,1.0
Q3894434,Paolo Rossi,Paolo Rossi (attore),0.709677419354839,1.0,,,,0.90416896,0.871282126451613
Q13581225,Luigi di Maio,Luigi Di Maio,0.923076923076923,1.0,,,,1.0000001,0.9743590076923075
Q1055321,Annunziata,Lucia Annunziata,0.769230769230769,0.7777777777777778,Annunziata,female,,0.9317199,0.8262428156695156
Q1055321,Annunziata,Lucia Annunziata,0.769230769230769,0.7777777777777778,Annunziata,female,,0.9317199,0.8262428156695156
Q1055321,Annunziata,Lucia Annunziata,0.769230769230769,0.7777777777777778,Annunziata,female,,0.9317199,0.8262428156695156
Q1055321,Annunziata,Lucia Annunziata,0.769230769230769,0.7777777777777778,Annunziata,female,,0.9317199,0.8262428156695156
Q440710,Tajani,Antonio Tajani,0.6,1.0,,,,0.91193104,0.8373103466666668
Q1115871,Bianca Berlinguer,Bianca Berlinguer,1.0,1.0,,,,1.0000001,1.0000000333333334
Q64213648,Palamara,Luca Palamara,0.761904761904762,1.0,,,,0.9492533,0.903719353968254
Q3629240,Attilio Fontana,Attilio Fontana (politico),0.731707317073171,1.0,,,,0.9227318,0.8848130390243902
Q317142,Sciascia,Leonardo Sciascia,0.64,1.0,,,,0.92911613,0.8563720433333334
Q67129448,Matteo #Salvini,Luciana Lamorgese,125.0,0.2222222222222222,,,,0.7760196,41.999413940740745
Q508338,Zaia,Luca Zaia,0.615384615384615,1.0,,,,0.9492637,0.8548827717948716
Q57315488,Alessandra Riccardi,Alessandra Riccardi,1.0,1.0,,,,0.9999999,0.9999999666666667
Q55281994,Sara Cunial,Sara Cunial,1.0,1.0,,,,0.99999976,0.99999992
Q3615830,Marcucci,Andrea Marcucci,0.695652173913043,1.0,,,,0.92900896,0.874887044637681
Q3771227,pillon,Giuseppe Pillon,0.571428571428571,1.0,,,,0.897194,0.8228741904761904
Q377198,Giusto #Speranza,Giulia Michelini,375.0,0.0,,,,0.7794136,125.25980453333334
Q3634667,Palombelli,Barbara Palombelli,0.714285714285714,1.0,,,,0.9168185,0.877034738095238
Q17660516,Agut,Taylor Fritz,125.0,0.5555555555555556,,,,0.77753556,42.111030371851854
Q649382,Giulia Bongiorno,Giulia Bongiorno,1.0,1.0,,,,0.9999998,0.9999999333333333
Q52419156,Deidda,Salvatore Deidda,0.545454545454545,1.0,,,,0.9144454,0.8199666484848483
Q1528604,Povia,Povia,1.0,1.0,,,,1.0000002,1.0000000666666666
Q16582388,"Nicola Fratoianni
#governo",Nicola Fratoianni,0.790697674418605,1.0,,,,0.906437,0.8990448914728684
Q3119423,berlusconi #Meloni,Guido Crosetto,125.0,0.5555555555555556,,,,0.822721,42.126092185185186
Q1220,napolitano,Giorgio Napolitano,0.642857142857143,1.0,,,,0.9379503,0.8602691476190477
Q1148719,Luigi de Magistris,Luigi de Magistris,1.0,1.0,,,,1.0000004,1.0000001333333335
Q129027,Raiola,Paul Pogba,375.0,0.8888888888888888,,,,0.88731605,125.59206831296297
Q294351,Mihajlovic,Siniša Mihajlović,0.666666666666667,1.0,,,,0.9627187,0.8764617888888889
Q4504989,casaleggio,Gianroberto Casaleggio,0.5625,1.0,,,,0.87794626,0.8134820866666667
Q65952716,Scusate,Dani Faiv,125.0,0.2222222222222222,,,,0.8327123,42.01831150740741
Q3948236,Giovannini,Sandro Giovannini,0.740740740740741,0.8888888888888888,,,,0.9034749,0.84436817654321
Q88579,mariogiordano,Mario Giordano (scrittore),0.564102564102564,1.0,,,,0.86483,0.8096441880341879
Q19666125,Fioramonti,Lorenzo Fioramonti,0.714285714285714,1.0,,,,0.9551864,0.889824038095238
Q643011,Manlio di Stefano,Manlio Cancogni,625.0,0.33333333333333337,,,,0.85775685,208.73036339444445
Q550363,cofferati,Sergio Cofferati,0.64,1.0,,,,0.94116604,0.8603886800000001
Q451791,meloni,Giorgia Meloni,0.5,1.0,,,,0.94809186,0.8160306199999999
Q11860,ForzaMafia #Berlusconi,Silvio Berlusconi,0.615384615384615,1.0,,,,0.8164764,0.8106203384615384
Q233368,Maloni,Jena Malone,0.588235294117647,1.0,,,,0.8283722,0.805535831372549
Q3430832,Tommasi,Sara Tommasi,0.736842105263158,1.0,,,,0.92391586,0.886919321754386
Q8220404,Conte #Speranza,Roberto Speranza,0.709677419354839,1.0,,,,0.86926186,0.8596464264516129
Q674957,Enrico #Letta,Enrico Letta,0.96,1.0,,,,0.90277237,0.9542574566666667
Q3851282,Massimo Giletti,Massimo Giletti,1.0,1.0,,,,1.0000001,1.0000000333333334
Q3641985,ribaltone,Bombolo,375.0,0.11111111111111116,,,,0.9514103,125.3541738037037
Q3827834,"berlusconi
#Salvini",Laura Ravetto,125.0,0.4444444444444444,,,,0.791631,42.07869181481481
Q511856,Quintana,Nairo Quintana,0.727272727272727,1.0,Quintana,male,,0.9538793,0.8937173424242424
Q193397,Vai,Steve Vai,0.5,1.0,,,,0.92651784,0.8088392799999999
Q466712,Gelmini,Mariastella Gelmini,0.538461538461538,1.0,,,,0.95290434,0.8304552928205126
Q3751549,Ricciardi,Franco Ricciardi,0.72,0.7777777777777778,,,,0.9183158,0.8053645259259259
Q62076054,Esposito,Sebastiano Esposito,0.592592592592593,1.0,Esposito,male,,0.9398615,0.844151364197531
Q1067013,Rula Jebreal,Rula Jebreal,1.0,1.0,,,,0.99999994,0.99999998
Q469656,Paolo Giordano,Paolo Giordano (scrittore),0.7,1.0,,,,0.9178468,0.8726155999999999
Q23760,Rowan Atkinson,Rowan Atkinson,1.0,1.0,,,,1.0,1.0
Q558815,Dell'Utri,Marcello Dell'Utri,0.666666666666667,1.0,,,,0.94980645,0.8721577055555557
Q615016,Marco Travaglio,Marco Travaglio,1.0,1.0,,,,1.0000004,1.0000001333333335
Q58132,Maduro,Nicolás Maduro,0.6,1.0,,,,0.9319182,0.8439727333333334
Q1374312,Zingaretti,Luca Zingaretti,0.8,1.0,,,,0.93400353,0.91133451
Q1230,Cossiga,Francesco Cossiga,0.583333333333333,1.0,,,,0.93545705,0.8395967944444443
Q8220404,Roberto Speranza,Roberto Speranza,1.0,1.0,,,,1.0,1.0
Q1061923,Tesei,Teseo Tesei,625.0,0.8888888888888888,,,,0.9409895,208.9432927962963
Q7747,Putin,Vladimir Putin,0.526315789473684,1.0,,,,0.9529681,0.8264279631578947
Q3776019,delrio,Graziano Delrio,0.476190476190476,1.0,,,,0.9379198,0.8047034253968253
Q15117684,Cimmino,Luciano Cimmino,0.636363636363636,0.8888888888888888,,,,0.90509224,0.8101149217508415
Q1055449,Matteo #salvini,Matteo Salvini,0.896551724137931,1.0,,,,0.9446497,0.9470671413793103
Q3763037,"Fontana ""Avrei",Gianfranco Bertoli,375.0,0.2222222222222222,,,,0.8265039,125.34957537407406
Q563699,Ligabue,Luciano Ligabue,0.636363636363636,1.0,,,,0.95075876,0.8623741321212121
Q2002390,#Musumeci,Nello Musumeci,0.695652173913043,1.0,,,,0.8670491,0.8542337579710143
Q380685,Placido,Michele Placido,0.636363636363636,1.0,Placido,male,,0.933278,0.8565472121212121
Q1141251,Mose,Mosè Bianchi,375.0,0.33333333333333337,Mose,male,,0.9188719,125.41740174444443
Q47563,Matteo #Renzi,Matteo Renzi,0.96,1.0,,,,0.9346879,0.9648959666666667
Q704294,De Luca,Erri De Luca,0.736842105263158,0.8888888888888888,,,,0.92341846,0.849716484717349
Q1038920,Arcuri,Manuela Arcuri,0.6,1.0,,,,0.9235053,0.8411684333333334
Q229220,Bello,Maria Bello,625.0,0.7777777777777778,Bello,male,,0.9401402,208.90597265925928
Q294460,Mario #Draghi,Mario Draghi,0.96,1.0,,,,0.9084922,0.9561640666666666
Q948553,Mattarella Giusto,Vittorio Feltri,375.0,0.33333333333333337,,,,0.8194009,125.38424474444444
Q3956186,mattarella,Sergio Mattarella,0.666666666666667,1.0,,,,0.9510355,0.8725673888888891
Q27467970,Martignetti,Pasquale Martignetti,0.709677419354839,1.0,,,,0.9392426,0.8829733397849463
Q445665,fornero,Elsa Fornero,0.631578947368421,1.0,,,,0.943413,0.858330649122807
Q3894136,Grimoldi,Paolo Grimoldi,0.727272727272727,1.0,,,,0.97025716,0.899176629090909
Q940243,Berlusconi,Pier Silvio Berlusconi,625.0,0.6666666666666667,,,,0.88291395,208.84986020555553
Q363498,Scotti,Gerry Scotti,0.666666666666667,1.0,,,,0.9188411,0.8618359222222223
Q2503364,Giovanni Grasso,Pietro Grasso,0.642857142857143,1.0,,,,0.97537506,0.8727440676190477
Q212421,Rubio,Ricky Rubio,625.0,1.0,,,,0.951519,208.98383966666665
Q164995,Enrico #Berlinguer,Enrico Berlinguer,0.971428571428571,1.0,,,,0.9323104,0.9679129904761904
Q451791,Giorgia Meloni,Giorgia Meloni,1.0,1.0,,,,1.0000001,1.0000000333333334
Q567,Angela Merkel,Angela Merkel,1.0,1.0,,,,1.0000002,1.0000000666666666
Q27058410,burioni,Roberto Burioni,0.636363636363636,1.0,,,,0.95475876,0.8637074654545454
Q29576423,#Lazzerini,Alessandro Lazzerini,0.6,0.8888888888888888,,,,0.92382085,0.8042365796296297
Q64213648,#Palamara,Luca Palamara,0.727272727272727,1.0,,,,0.9413384,0.8895370424242423
Q11860,tg1 dicevi #Berlusconi,Silvio Berlusconi,0.717948717948718,0.8888888888888888,,,,0.83321047,0.813349358945869
Q3851266,Massimo Garavaglia,Massimo Garavaglia,1.0,1.0,,,,1.0,1.0
Q23559,Benito Mussolini,Benito Mussolini,1.0,1.0,,,,1.0,1.0
Q8220404,ricciardi #covid,Roberto Speranza,125.0,0.0,,,,0.8276972,41.94256573333333
Q3875866,Niccolò Ghedini,Niccolò Ghedini,1.0,1.0,,,,1.0000001,1.0000000333333334
Q3677348,Cinzia Leone,Cinzia Leone (attrice),0.705882352941176,1.0,,,,0.90875006,0.8715441376470586
Q2679899,Raggi,Zenza Raggi,625.0,0.33333333333333337,,,,0.8551434,208.72949224444446
Q11860,berlusconi,Silvio Berlusconi,0.666666666666667,1.0,,,,0.9417165,0.8694610555555556
Q76793,Schwab,Klaus Schwab,0.666666666666667,1.0,,,,0.9482323,0.871632988888889
Q315258,Giannini,Giancarlo Giannini,0.615384615384615,1.0,,,,0.93821007,0.8511982284615384
Q21196754,Gianmarco Mazzi,Gianmarco Mazzi,1.0,1.0,,,,0.9999999,0.9999999666666667
Q3852680,Paniz,Maurizio Paniz,0.526315789473684,1.0,,,,0.89865434,0.8083233764912281
Q3725911,Mentana,Enrico Mentana,0.666666666666667,1.0,,,,0.943215,0.8699605555555556
Q4504989,Gianroberto Casaleggio,Gianroberto Casaleggio,1.0,1.0,,,,0.99999994,0.99999998
Q558815,DellUtri,Marcello Dell'Utri,0.615384615384615,1.0,,,,0.833814,0.8163995384615385
Q156386,rousseau #,Henri Rousseau,0.666666666666667,0.8888888888888888,,,,0.87170696,0.8090875051851852
Q55158199,Durigon,Claudio Durigon,0.636363636363636,1.0,,,,0.95243114,0.8629315921212121
Q136986,icardi,Mauro Icardi,0.555555555555556,1.0,,,,0.9566961,0.8374172185185187
Q47602,D Alema,Massimo D'Alema,0.545454545454545,1.0,,,,0.9083118,0.8179221151515149
Q3894406,Prodi,Paolo Prodi,625.0,0.33333333333333337,,,,0.93754065,208.75695799444443
Q50002,Bonino,Emma Bonino,0.705882352941176,1.0,,,,0.9404201,0.8821008176470587
Q47563,Renzi,Matteo Renzi,0.588235294117647,1.0,,,,0.9501189,0.8461180647058822
Q3763164,Vissani,Gianfranco Vissani,0.56,1.0,,,,0.9089732,0.8229910666666668
Q13196200,Antonino Guglielmino,Francesco Guglielmino,0.682926829268293,1.0,,,,0.973687,0.8855379430894309
Q3615830,Andrea Marcucci,Andrea Marcucci,1.0,1.0,,,,1.0000002,1.0000000666666666
Q3783993,Lorella #Cuccarini,Heather Parisi,375.0,0.33333333333333337,,,,0.8215124,125.38494857777778
Q735770,don Luigi Sturzo,Luigi Sturzo,0.857142857142857,1.0,,,,0.9477055,0.9349494523809523
Q445665,Fornero,Elsa Fornero,0.736842105263158,1.0,,,,0.943413,0.8934183684210527
Q607484,Vincenzo Califano,Aniello Califano,0.727272727272727,1.0,,,,0.9707392,0.899337309090909
Q948169,gualtieri,Roberto Gualtieri,0.615384615384615,1.0,,,,0.92558175,0.8469887884615384
Q18814667,Conte #Casalino,Rocco Casalino,0.689655172413793,1.0,,,,0.8467896,0.8454815908045977
Q1394411,Ignazio La Russa,Ignazio La Russa,1.0,1.0,,,,1.0000001,1.0000000333333334
Q9364,Jean-Paul Sartre,Jean-Paul Sartre,1.0,1.0,,,,1.0,1.0
